hash,benchmark,verified-result,claimed-result,mallob-kicaliglu,paracooba
0b9f8c85eaff9eed98a0c5cd3189afb7,transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-NOTKNOWN.cnf,sat,sat,7.291,312.743
0baf01d658e8ba1a73915c2360fd2407,12pipe_bug7_q0.cnf,sat,sat,6.527,79.993
0bbdb9c15c80e79e8c8059246d7480b3,lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934.cnf,sat,sat,2.279,0.505
0bc5a5c4dadf09bf4d0409fc04be2337,mp1-9_9.cnf,sat,sat,3.154,54.568
0bd2c7b1f17c160b40be0ddd2846e1e3,driverlog2_ks99i.shuffled-as.sat05-4019.cnf,sat,sat,2.215,0.046
0c3d709ab7576354e69ad01dfab14cdb,php-018-018.shuffled-as.sat05-1161.cnf,sat,sat,2.589,0.166
0c3f1f7994db2452d505333684d3ccd7,frb53-24-2.used-as.sat04-888.cnf,sat,sat,7.574,2000.0
0c40255fc17d99908bda16373de5ada3,289-sat-6x9.cnf,sat,sat,2.285,0.057
0c60cae1d0bd8a26f87a3aab7077e0d8,modgen-n200-m90860q08c40-16597.cnf,sat,sat,2.372,4.332
0c75119940f87f2bc1dc3f53aeedc02b,20-100-lambda100-89_sat.cnf,sat,sat,11.534,293.062
0c945ea640ceb4c2f80463f7930ccb89,bart19.shuffled.cnf,sat,sat,2.671,0.041
0c9bcbc815cf0f109b7aeef3fbffc42d,par32-2.shuffled-as.sat03-1534.cnf,sat,sat,5.177,2000.0
0cbe117e0149223a332679d6c206273e,srhd-sgi-m27-q255-n25-p15-s2076598.cnf,sat,sat,2.264,0.871
0cbf8baaec52ee50ccac930d237689af,UTI-10-5t1.cnf,sat,sat,2.483,10.511
0cfe9c90d3a51435a5e4dba7634b882f,g2-ak128boothbg2msisc.cnf,sat,sat,3.291,54.075
0d16634437519c6d2e1ae0cf82145e07,connm-ue-csp-sat-n1200-d-0.04-s706145924.used-as.sat04-971.cnf,sat,sat,4.516,24.311
0d209cb420326994f9c4898eb10228ab,008-80-8.cnf,sat,sat,11.719,136.322
0d32d1684e3bf275566925e996ee525b,ibm-2002-04r-k80.cnf,sat,sat,3.582,8.913
0d3bdfd1b4eb3fb16eeb2d8437db66a2,mod2-rand3bip-sat-260-3.shuffled-as.sat05-2235.cnf,sat,sat,2.676,9.625
0d469f1798ea769cf279c9ae32fda704,ferry8_v01a.shuffled-as.sat05-4073.cnf,sat,sat,2.287,0.057
0d7f17f04ed073a8ea39e72783186cdb,49-132779.cnf,sat,sat,15.401,274.093
0d9fd2c25b5d342a4ba81b61adff4cb8,gensys-brn004.shuffled-as.sat05-2748.cnf,sat,sat,2.574,0.138
0de99d1b407af4eda689e2945fa86813,3col180_5_6.shuffled.cnf,sat,sat,2.278,0.079
0e2d6a8d344a5011a262e4709f27860b,10142772393204023fw.shuffled-as.sat03-1661.cnf,sat,sat,3.699,26.483
0e775873f4c4bbc81ff92b87dd3e15e8,grid-strips-grid-y-3.045-NOTKNOWN.cnf,sat,sat,12.393,132.052
0e820229802d400529e31e5d6d01f283,too_large_gr_rcs_w9.shuffled.cnf,sat,sat,2.111,0.067
0e95945de777e522ea509512bb49b4d4,4col240_9_2.shuffled.cnf,sat,sat,12.386,2000.0
0e9f0315dd6f93a2613812dfbfcfffa9,modgen-n200-m90860q08c40-18788.cnf,sat,sat,2.691,11.547
0ea326438968cc2d842332621db90b31,traffic_r_sat.cnf,sat,sat,6.484,9.546
0ede0472f02605ec291fd09b161a99bb,g2-T169.1.0.cnf,sat,sat,44.255,460.629
0ef68fc7aa6f2bc7fb74ada9d865da06,depots1_v01a.shuffled-as.sat05-4013.cnf,sat,sat,2.215,0.039
0f2485d8cdb1178561229aac4b7d9c7a,prime2209-90.cnf,sat,sat,2.582,2.107
0f27eae382e7dcd8fd956ab914083a29,AProVE11-12.cnf,sat,sat,2.404,2.304
0f4576a6e7399336e11f0828d32263dd,3col100_5_1.shuffled.cnf,sat,sat,2.271,0.096
0f4911e1180b80b45e9db7ec5e73eb66,hcp_CP16_16.cnf,sat,sat,5.281,2000.0
0f58a7071d2f55a22c5aa62c42e26675,mp1-21.3.cnf,sat,sat,3.386,2.03
0f756b788718d677f0fc3f0fa0989498,iso-brn008.shuffled-as.sat05-2702.cnf,sat,sat,2.307,0.198
0fa9521ff633b27be11525a7b0f7d8b6,jgiraldezlevy.2200.9086.08.40.41.cnf,sat,sat,4.411,13.955
0ff0fc8ef80d32742d38231869d5d244,59-131147.cnf,sat,sat,18.429,2000.0
10006cfd243f7851022bc69250862357,aaai10-planning-ipc5-pipesworld-18-step16.cnf,sat,sat,6.416,74.596
10253f0a4b37654146aaf73a9fbbd929,complete-500-0.1-15-98765432150015.cnf,sat,sat,2.405,0.419
106e5cdfbb722dda0d795c087a13d9c6,ndist.b.20499.cnf,sat,sat,2.481,14.667
107deb612f9f837acc53383e522196ae,frb56-25-1.used-as.sat04-889.cnf,unknown,sat,120.284,2000.0
10a553afab3c4406968b1f6b3abfcfcd,gensys-brn100.shuffled-as.sat05-3765.cnf,sat,sat,2.479,0.741
10b246af85ac9f0a525e5d50fab31d2a,satellite3_v01a.shuffled-as.sat05-4056.cnf,sat,sat,2.388,0.043
10b350de2bd98589f455af8ae8f7d398,12pipe_bug4_q0.cnf,sat,sat,5.281,79.079
10b460a4da6a4e199e946788a374032b,HCP-470-60.cnf,sat,sat,71.624,759.036
10c4c8bce4651cd5ae01eb7a62c69b95,ex175_18-sc2018.cnf,sat,sat,39.626,2000.0
10eac59a20ab8b94d22d75557b22c364,battleship-24-57-sat.cnf,sat,sat,2.295,1.074
10faafc5aaf72ba900b723ba97500c74,001.cnf,sat,sat,17.591,2000.0
1113541da043983ac674e70d62f3aab6,008.cnf,sat,sat,32.636,995.744
1120bee8e16a37c21c4a7aed604514ae,sgp_5-6-8.shuffled-as.sat05-2669.cnf,sat,sat,7.519,60.437
115fa7f61704bc12b2373aa471bc434f,Circuit_multiplier24.cnf,sat,sat,2.595,205.378
1167631ff8146da4f3f29b2a4615e5e2,289-sat-6x20.cnf,sat,sat,2.784,0.054
1169b7c01112d97a6835d259052284ba,driverlog3_v01a.shuffled-as.sat05-4030.cnf,sat,sat,2.573,0.038
116bb79175195fb4f9440086fb9bd61c,mp1-22.1.cnf,sat,sat,11.287,2000.0
117d518680560927b156f4603dc6bbed,cache_10.shuffled.cnf,sat,sat,5.702,6.323
118415e2696075a8a1c5720c1838f1a7,srhd-sgi-m32-q369.75-n30-p30-s25693430.cnf,sat,sat,2.369,0.061
11ba9953b9ae8475f05de36bfd6ec21f,3col80_5_4.shuffled.cnf,sat,sat,2.303,0.046
11cc29a1a68a2c47dcf1dce5bf214af2,64bits_11.dimacs.cnf,unknown,sat,512.062,2000.0
11dc105c21aea0a301762c45217add17,simon-s02b-r4b1k1.1.cnf,sat,sat,3.27,9.921
11dcd55f9d6ce8873cd8150ce5ca6c4e,logistics-rotate-09t6.shuffled-as.sat05-1133.cnf,sat,sat,3.28,2.528
11ef5907b3eae3c89e10c65ea370c1f1,modgen-n200-m90860q08c40-1585.cnf,sat,sat,2.415,1.209
11f170863952f2f95ebb1398d43c20a7,dp09s09.shuffled.cnf,sat,sat,2.276,0.362
11f42e0d5ec5000614a12daeb322ba49,driverlog6_v01a.renamed-as.sat05-3968.cnf,sat,sat,2.387,0.041
11f7856b53db9263e48e81a61b0573fd,sted5_0x0-157.cnf,sat,sat,4.685,479.871
125b1b687d66d1b60ac2356117fef571,9vliw_m_9stages_iq3_C1_bug8.cnf,sat,sat,9.493,16.383
125fe063849a753f60f98a174fb6af9f,traffic_r_uc_sat.cnf,sat,sat,21.799,112.162
126c4744d487fa4d3fe280ff2105e9ea,mod2-rand3bip-sat-230-1.shuffled-as.sat05-2188.cnf,sat,sat,2.385,1.963
12849382ca195b9de16f98b7435c8a39,prime2209-65.cnf,sat,sat,2.515,1.261
128b659f4f3d2a59a8186e3b2cfc83cf,mrpp_8x8#22_16.cnf,sat,sat,6.194,28.477
12bb20e3ad925897977f85af71db7c94,combined-crypto1-wff-seed-121-wffvars-500-cryptocplx-31-overlap-2.cnf,sat,sat,11.902,25.033
12d79233413fe38d99a604487d2c3515,170058143.cnf,sat,sat,2.285,3.251
