hash,benchmark,verified-result,claimed-result,CaDiCaL_DVDL_V1,CaDiCaL_DVDL_V2,CadicalReorder,Cadical_ESA,IsaSAT,Kissat_MAB-HyWalk,Kissat_MAB_ESA,Kissat_MAB_MOSS,Kissat_MAB_UCB,Kissat_adaptive_restart,LSTech_Maple,LStech-Maple-HyWalk,MapleLCMDistChrBt-DL-v3,SLIME SC-2022,SLIME SC-2022-beta,SeqFROST-NoExtend,cadical_rel_Scavel,ekissat-mab-db-v1,ekissat-mab-gb-db,glucose-reboot,hCaD_V1-psids,hKis-unsat,kissat-els-v1,kissat-els-v2,kissat-sc2022-bulky,kissat-sc2022-light,kissat_inc,kissat_relaxed
000a41cdca43be89ed62ea3abf2d0b64,snw_13_9_pre.cnf.xz,sat,sat,117.74,109.627,93.871,98.0827,50.6417,33.6885,33.4447,34.6007,34.3879,21.9418,26.1627,14.2645,54.0271,85.4684,27.0003,18.3119,34.6784,40.619,41.653,20.6675,101.797,19.6463,126.85,99.732,47.5762,90.714,36.1624,32.9974
003a77d2aa15a5f93aa2cfe79b986c9e,fclqcolor-20-15-15.shuffled-as.sat05-1270.cnf.xz,sat,sat,0.077303,0.076511,0.079257,0.068452,0.330826,0.051667,0.048777,0.048342,0.048242,0.16679,0.253456,0.481514,9.34489,0.25419,0.255278,0.177414,0.049269,0.049643,0.049284,0.164106,0.033304,0.033491,0.135864,0.13911,0.053441,0.137801,0.123625,0.033648
0059d4b1cf79efbc6e6ed50caee0448e,4col220_9_1.shuffled.cnf.xz,sat,sat,1500.11,1510.22,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3897.67,31.5185,10000.0,10000.0,44.5334,10000.0,10000.0,1.9481,1024.35,10000.0,67.4513,10000.0,10000.0,392.123,307.411,1471.33,10000.0,10000.0,10000.0
0062dc10471119b9e13da682216b190f,ex179_11.cnf.xz,sat,sat,174.994,205.063,211.267,607.222,971.379,218.303,254.649,86.4656,198.063,207.333,26.8899,51.3313,1568.68,1509.12,653.575,87.9711,211.205,196.019,315.191,629.658,3183.08,117.692,109.417,317.845,553.936,107.546,58.6418,113.813
00a62eb89afbf27e1addf8f5c437da9b,ortholatin-7.cnf.xz,sat,sat,6.11075,6.14437,19.8933,5.50235,71.9474,23.9302,28.7144,25.2872,25.0086,9.51388,16.9827,52.378,28.5273,18.0829,52.1735,10.7674,40.7567,14.7274,16.2272,52.7992,24.356,40.5312,31.3433,9.23563,16.0452,30.8265,17.4231,16.217
00a981f385cd209d41e1efa1f5f29bac,ibm-2004-03-k70.cnf.xz,sat,sat,8.32924,8.2084,7.71523,7.91052,15.3905,3.95554,5.75653,3.46485,3.46716,7.92921,9.51564,8.063,13.6451,14.828,10.1766,2.47013,10.3238,1.93553,5.01754,7.14687,3.38954,3.38971,7.8655,2.31193,2.95833,5.76479,6.21169,8.945
00be590675417eba2bb2585790ac392d,iso-brn008.shuffled-as.sat05-2933.cnf.xz,sat,sat,0.013869,0.01389,0.014244,0.013358,0.012538,0.009464,0.008212,0.008307,0.008242,0.02652,0.024696,0.02768,0.042284,0.022247,0.02297,0.055084,0.046091,0.009122,0.008786,0.020158,0.012114,0.020878,0.025417,0.024873,0.025346,0.024819,0.008102,0.008965
00e289099ea9bcef6a056a8c8ba8a3c0,ndist.b.21497.cnf.xz,sat,sat,0.415522,0.423572,0.432975,0.420427,0.36619,0.223057,0.224029,0.218135,0.220285,0.274411,3.36007,1.92313,1.9434,1.98437,1.97402,1.47467,0.436748,0.218988,0.215817,10000.0,0.426653,0.425589,0.283159,0.273283,0.263253,0.25447,0.220503,0.252883
00ec2992d59f85705eb8e1f4f1e01b3d,sgen4-sat-280-8.cnf.xz,sat,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4660.25,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,167.67,2767.01,10000.0,10000.0,10000.0,10000.0
00f4aca773e5675f35263dcd46b15bde,vmpc_28.shuffled-as.sat05-1957.cnf.xz,sat,sat,474.927,109.298,799.053,382.687,42.1409,221.484,216.272,284.476,222.5,26.7068,156.78,63.4282,23.6671,75.5822,200.512,219.245,700.522,1200.25,26.5963,64.9235,87.8499,639.279,417.579,412.897,188.142,0.7613,136.368,100.015
01209700b6b45ca5fda7fbcb17765db1,slp-synthesis-aes-top27.cnf.xz,sat,sat,304.993,139.065,92.5138,146.74,2045.02,97.1581,63.021,48.1594,46.5917,213.451,75.888,254.124,763.702,186.649,282.077,139.071,117.668,73.1534,47.6547,239.773,499.06,42.5684,33.0666,85.0821,151.946,103.651,42.9153,60.7969
0151bedac526ee195bc52e4134cd80e7,ssAES_4-4-8_round_8-10_faultAt_8_fault_injections_2_seed_1579630418.cnf.xz,sat,sat,3640.19,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1466.41,10000.0,10000.0,10000.0,4927.42,10000.0,10000.0,4991.15,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2993.76,10000.0,10000.0
017bba0f995e6d9921253e5a59521435,9symml_gr_2pin_w6.shuffled.cnf.xz,sat,sat,0.073499,0.07335,0.07078,0.072947,0.132416,0.049171,0.047973,0.04816,0.048021,0.053077,0.282987,0.438218,0.420452,0.260861,0.262228,0.326136,37.1937,0.048066,0.048293,0.211369,0.062377,0.091949,0.05217,0.052261,0.047329,0.04827,0.04766,0.346278
0191a0bf3412ed407ba669f8d69081ee,mrpp_6x6#18_20.cnf.xz,sat,sat,49.7291,49.8092,51.4211,47.5657,3578.28,24.7392,28.3639,24.3362,24.4498,14.7031,36.6308,34.4387,51.2046,45.4733,39.3746,13.0287,80.2902,26.4731,12.9774,59.7133,293.662,24.9083,19.7797,25.7537,15.1723,20.6977,15.8471,24.3915
01bc4d75a43a8293132d0be627341207,E04F19.cnf.xz,sat,sat,208.619,149.371,32.9279,96.2361,52.3681,19.355,42.9308,19.2372,19.2836,32.3875,19.0489,62.119,56.7621,74.7534,101.693,23.7123,447.183,43.816,0.871954,19.7133,159.635,42.7043,20.3464,100.672,77.1964,85.5483,27.3053,112.126
0205e0724a8a912dde9ad7dfba2aee0b,003-23-80.cnf.xz,sat,sat,10000.0,10000.0,3297.48,10000.0,10000.0,3455.04,10000.0,1400.61,3461.1,4897.44,144.707,221.037,10000.0,4166.65,1301.86,1523.23,10000.0,403.556,411.796,10000.0,10000.0,2362.0,3906.51,302.526,2169.34,1939.9,1859.82,1143.9
021686368317a35103f1f671f783d958,velev-npe-1.0-9dlx-b71.cnf.xz,sat,sat,2389.8,868.199,1572.31,1127.62,416.166,1035.03,96.437,1323.58,1319.98,4242.9,2064.38,233.661,1138.52,2757.86,363.847,77.9404,705.964,180.682,148.441,63.7401,321.78,414.887,1855.09,1077.9,220.336,37.4812,601.064,334.842
0216f9d35f2b695b904fffb312e3e611,cms-scheel-md5-families-r24-c11-p1-4-6-9-10-11-13-15-17-18-19.cnf.xz,sat,sat,20.9596,18.6952,19.6799,14.0639,102.912,11.6899,8.18124,6.35451,6.34822,25.3739,40.5314,11.9188,10.9964,16.7799,17.8054,7.95467,16.8588,14.9985,12.0666,15.0594,30.2391,11.3818,15.5509,20.0162,30.521,15.5986,5.63911,19.9824
02223564bd2f5c20768e63cf28c785e3,mp1-squ_ali_s10x10_c39_abio_SAT.cnf.xz,sat,sat,264.076,650.832,170.821,48.377,30.9825,53.8419,3.76166,42.8314,13.0177,363.905,0.557204,59.8473,211.236,164.801,71.73,200.083,199.297,92.7072,150.809,1.63923,322.755,24.0823,6.74454,26.9199,271.208,214.06,94.7357,3.21307
0240f5bddc39ad2f0a786c811fc434a8,SC21_Timetable_C_542_E_71_Cl_36_S_35.cnf.xz,sat,sat,363.255,261.016,540.131,359.743,10000.0,384.172,722.44,490.543,585.782,551.106,344.548,558.055,747.789,765.526,734.056,96.8394,147.629,626.661,331.385,4923.94,10000.0,10000.0,623.051,202.649,236.28,92.5883,150.602,369.626
0241f35c5752768d2b0580533d143a14,53-131587.cnf.xz,sat,sat,10000.0,10000.0,10000.0,1765.81,10000.0,672.02,1092.78,448.241,297.264,1008.7,396.986,909.872,711.388,953.329,869.869,2245.46,2804.82,1042.5,537.792,735.639,10000.0,4563.56,3545.76,1831.0,2212.53,1590.93,646.018,562.879
024af9416f8c1dad1b4f974757e38d51,8-5-6.cnf.xz,sat,sat,1786.48,4373.8,4296.3,1644.95,10000.0,1756.44,879.412,4873.09,1762.3,2169.33,1843.24,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1479.17,3471.97,10000.0,10000.0,2517.72,1433.17,377.351,1959.15,621.5,1027.66,578.747
0261b44c278c36459061c368aa00575a,EDP3-12000.cnf.xz,sat,sat,545.328,539.174,176.374,573.858,1714.96,147.347,264.724,142.649,147.24,46.1074,121.36,76.2619,350.727,341.828,879.548,318.256,448.177,464.391,180.725,2037.18,1822.06,561.297,663.912,34.675,403.297,69.0082,26.4353,561.592
028d0cc7af63e9bba5795f20e24db4f6,pyhala-braun-sat-35-4-04.shuffled.cnf.xz,sat,sat,5.59766,5.59194,3.73741,5.54979,99.2668,26.1751,8.09165,14.6768,22.2609,18.6624,13.2027,73.9883,33.1591,11.0902,5.58579,0.925361,24.8477,8.0839,4.09302,3.25943,22.148,9.61096,4.20816,1.04635,32.5874,0.460975,6.86962,9.058
02b69d0e5c2b68d5c3d650164b6c277d,Q3inK08.cnf.xz,sat,sat,0.005871,0.005787,0.007082,0.006074,0.004796,0.00534,0.004534,0.004448,0.004506,0.005255,0.027619,0.023581,0.024894,0.023644,0.023904,0.00573,0.006677,0.004858,0.004848,10000.0,0.005949,0.004903,0.004404,0.004502,0.004352,0.00432,0.004392,0.004955
02cfa5a71b5c89a1b10b5f5a5221ed05,clauses-8.renamed-as.sat05-1964.cnf.xz,sat,sat,650.652,228.282,980.684,516.425,4570.82,143.76,140.518,190.208,141.185,180.19,379.746,541.962,619.103,442.396,575.729,205.225,219.852,235.722,232.672,136.395,510.582,163.37,364.88,235.038,88.4104,235.831,97.532,66.0002
02f2343e32f9070f149708d77556b4aa,Kakuro-easy-117-ext.xml.hg_5.cnf.xz,sat,sat,1002.32,990.235,1230.61,404.305,1431.68,244.979,483.281,236.13,237.704,306.469,567.05,316.365,842.376,773.761,905.103,338.94,1030.38,148.514,265.495,835.719,861.923,390.978,385.18,387.639,363.79,303.396,212.16,253.552
0309ea422084568c2b4df13b32094380,rbsat-v945c61409gyes1.cnf.xz,sat,sat,10000.0,67.5877,10000.0,10000.0,10000.0,10000.0,170.656,484.625,170.373,404.817,10000.0,4779.45,10000.0,2684.19,10000.0,2466.59,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3861.77,10000.0,4425.94,10000.0,1129.56,1982.87
0336f81b60baac5b8f481dd3c32861a5,mod4block_2vars_10gates_u2_autoenc-sc2009.cnf.xz,sat,sat,409.015,43.3021,321.096,10000.0,1451.23,96.9013,60.9953,94.0627,98.4713,24.1369,97.5455,25.3466,1140.37,161.902,49.9113,44.3903,377.137,33.5738,92.8233,247.012,2711.46,539.09,98.495,1049.42,16.802,125.607,23.2356,36.4251
035c200bbf0a783e4ec9656cfa9b2f68,vmpc_34.shuffled-as.sat05-1958-sc2005.cnf.xz,sat,sat,10000.0,3076.15,10000.0,4829.06,10000.0,1537.46,10000.0,1468.35,1332.8,10000.0,2224.27,1137.63,1222.99,2787.7,172.721,10000.0,10000.0,10000.0,3564.37,1164.09,10000.0,383.36,1868.52,10000.0,1110.02,2632.16,10000.0,10000.0
0379936c75c225f1a9a113762b019da6,AProVE09-17.cnf.xz,sat,sat,2.23303,2.22282,5.57704,2.14676,6.61369,6.40855,6.60696,6.32555,6.3296,6.27617,4.77242,5.79316,19.8234,21.295,5.71317,4.23725,2.39186,6.39813,7.76904,5.42907,7.699,2.48755,4.66091,7.51373,4.96247,7.14171,5.09063,5.21201
037c423f56548082b1935e88c48ffdda,3col120_5_2.shuffled.cnf.xz,sat,sat,0.565761,0.566168,0.338327,0.498504,0.968556,0.627185,0.462735,0.395402,0.394667,0.394253,2.69751,0.108921,8.06837,0.031661,0.032117,0.463836,0.351839,0.409241,0.141521,0.42421,0.140597,0.311384,0.565402,0.362781,0.35594,0.283849,0.238914,0.461493
037d21e060a2e3eab8b080aa84ceee75,mm-1x10-10-10-sb.1.shuffled-as.sat03-1489.cnf.xz,sat,sat,6.60485,6.5409,1.1644,11.4277,30.0234,5.75999,4.06006,5.64197,5.63922,21.3124,8.96931,7.6888,16.8771,7.22097,20.1764,1.41866,64.1308,2.9831,3.38224,4.36421,2.97999,0.536614,2.36298,1.85708,0.330743,2.57999,6.15487,7.48542
039b45f4a3979c9176b115bb8e88342f,genurq8Sat.shuffled-as.sat03-1514.cnf.xz,sat,sat,0.007772,0.007556,0.171705,0.006631,0.597561,0.027978,0.025822,0.025504,0.02547,0.295628,0.008437,0.013196,0.028705,0.007955,0.007681,0.008852,0.007775,0.027527,0.027078,0.008399,0.059797,0.004702,0.152687,0.107877,0.042731,0.182486,0.052821,0.005657
03a1ada3e778fcec8a7ee0c9e685d4be,connm-ue-csp-sat-n1200-d-0.02-s1528687777.used-as.sat04-953.cnf.xz,sat,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,861.543,10000.0,461.024,2303.36,10000.0,10000.0,10000.0,782.009
03ba29d5cb38d345357a74a7b5ccd759,20-100-lambda100-49_sat.cnf.xz,sat,sat,76.4649,118.432,102.059,83.6477,904.69,90.1231,83.3674,115.226,89.3431,48.9157,60.8403,88.5549,315.1,168.583,140.018,343.617,85.1494,113.599,147.197,235.782,225.037,116.504,106.57,114.372,139.355,94.545,111.106,123.864
03bb7baaa45980753a0e7050ae44755d,atco_enc3_opt1_03_53.cnf.xz,sat,sat,1419.74,1426.16,3277.19,1354.94,4259.95,631.527,689.993,606.541,665.275,450.201,796.693,926.791,790.97,1041.29,634.792,1109.42,1379.2,777.518,556.16,544.219,3668.13,1121.27,301.322,1003.87,398.097,168.806,689.25,578.276
03cb9868146a1c420ba8e3b1b08865b8,3col300_5_2.shuffled.cnf.xz,sat,sat,14.5678,14.437,60.1346,117.446,228.614,30.9217,10.7916,27.9516,30.0606,39.0886,3.34764,0.383667,50.7543,83.3857,261.073,146.206,0.178962,3.90142,7.89327,15.1988,15.2689,7.98627,4.33047,55.9485,4.58021,64.6891,15.1024,0.165771
03d1d6df36fdec5be7b60e6f0cd382f7,3col280_5_8.shuffled.cnf.xz,sat,sat,0.790297,0.781813,0.847602,0.694102,20.7761,1.86514,0.677281,8.46166,8.45978,1.82777,7.05245,0.276436,10.2193,26.5906,1.11924,3.73134,0.326802,3.50383,11.4094,0.49484,15.7866,3.68698,1.86508,2.13138,1.86556,14.086,0.675114,2.18924
03de316ba1e90305471a3b8620cb9cd7,satsgi-n23himBHm26-p0-q248.cnf.xz,sat,sat,0.009687,0.00972,0.01103,0.009902,0.008908,0.006726,0.006118,0.005965,0.005906,0.007119,0.028755,0.016282,0.014896,0.019658,0.019579,0.016995,0.039294,0.006307,0.006264,0.015007,0.009852,0.006886,0.006062,0.006051,0.006196,0.005998,0.005934,0.006411
03fb9af7b390fe9e0739150ca3410cf0,4g_5color_166_100_02.cnf.xz,sat,sat,1346.73,1296.12,419.385,657.25,1314.46,40.1568,481.289,480.695,477.912,1401.92,2596.01,1849.06,10000.0,10000.0,4371.12,645.934,651.768,38.7515,38.6653,57.2786,391.536,346.165,982.196,67.4738,1286.36,81.2661,626.934,365.967
0415acae197134f9d1cd7bea5ac3f2fd,jgiraldezlevy.2200.9086.08.40.136.cnf.xz,sat,sat,425.354,155.315,555.152,83.6188,1647.32,259.481,777.646,162.596,73.3712,184.817,204.212,49.5579,325.832,225.871,207.209,218.092,602.658,249.009,261.337,98.0586,1634.09,881.731,22.6629,419.778,69.9988,751.828,54.9124,208.365
04283728b84c4b0ff6cb44ca4bc4ab65,new-difficult-28-302-26-75.cnf.xz,sat,sat,0.022596,0.022864,0.02458,0.022811,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1409.37,10000.0,10000.0,45.5263,10000.0,10000.0,624.462,0.022877,2132.6,10000.0,2642.85,10000.0,10000.0,10000.0,10000.0
043f806db615f7a138d4beffe3367c1a,frb45-21-1.used-as.sat04-883.cnf.xz,sat,sat,238.916,3437.39,1767.74,2953.58,10000.0,10000.0,10000.0,1331.82,10000.0,3081.51,2082.74,901.409,812.443,1876.92,1774.09,3472.89,1536.14,10000.0,10000.0,73.686,280.045,1214.56,469.22,1801.96,71.605,481.92,2568.64,242.952
045613366353b062992e68937ca53edf,mrpp_6x6#14_12.cnf.xz,sat,sat,2.11595,2.11099,2.33877,1.93147,26.901,2.57282,2.54546,2.5483,2.55511,1.43827,6.33089,9.06536,6.29346,4.62555,3.41042,2.34114,6.96736,2.49256,2.49849,2.89213,5.8928,1.52446,1.78379,2.81649,5.35342,1.77352,1.49716,2.2503
0462a0427297f8979588174b502bd044,mod2c-rand3bip-sat-230-1.shuffled-as.sat05-2503.cnf.xz,sat,sat,710.553,448.017,363.411,532.321,1823.3,335.419,56.6303,639.505,327.154,96.0315,838.59,997.524,152.036,59.6739,884.792,253.106,171.751,99.9327,400.539,517.049,161.655,267.017,22.7903,2.55138,180.203,354.304,545.908,283.244
0463b72200ae80c02835c027d3606c4e,battleship-13-25-sat.cnf.xz,sat,sat,4.30649,4.12174,2.83205,2.68528,1006.2,0.086536,0.08157,0.081239,0.08144,0.379918,0.009513,0.013265,796.574,0.011759,0.011651,0.713481,0.008634,0.083862,0.084468,0.061697,10000.0,0.013374,0.22924,0.231179,1.20157,0.194757,0.059399,0.008245
048a70da40ea4908c783b8314be2da97,aes_32_2_keyfind_1.cnf.xz,sat,sat,10000.0,1064.71,1852.93,10000.0,2494.51,4409.16,10000.0,2334.98,10000.0,2915.86,636.068,10000.0,10000.0,10000.0,1140.92,10000.0,10000.0,10000.0,373.656,1747.22,174.272,3062.11,10000.0,1397.77,10000.0,10000.0,10000.0,10000.0
0491901f00c8663e5b49a0dbbf96412f,rbsat-v945c61409g4.cnf.xz,sat,sat,2132.07,1863.74,1483.31,923.562,10000.0,867.536,985.24,986.413,944.625,701.92,449.197,1543.54,759.64,774.328,37.4192,378.15,341.58,4680.14,417.668,2433.1,4738.5,796.194,2004.84,65.2749,939.51,486.139,1155.6,2715.55
04935c7718d4ada8516e0d99c46df41b,g2-newton.8.3.i.smt2-cvc4.cnf.xz,sat,sat,201.194,151.927,140.308,151.988,22.5554,46.5775,28.3208,28.1864,28.1384,60.4796,67.4091,38.3663,89.7335,73.2132,31.3658,4.6214,122.239,159.97,63.4171,11.5242,471.822,57.1698,12.5337,331.583,357.039,129.485,96.8574,291.244
04e219c640ed59dc68ea2d50493de5b5,mp1-Nb5T15.cnf.xz,sat,sat,251.691,362.895,337.951,75.6446,10000.0,20.4231,115.282,29.6799,20.0394,16.5136,16.9193,56.3258,10000.0,59.4751,248.92,70.1635,404.668,112.595,19.0921,954.698,1440.34,32.8237,24.8242,28.718,44.7514,16.2083,137.833,22.2333
04f9f1f61d99108b7ad0fa77d275dc4c,3col260_5_9.shuffled.cnf.xz,sat,sat,1.25595,1.23787,12.6129,1.13899,5.40512,6.49777,6.90353,1.12622,1.1292,2.57589,2.45052,0.214073,10.0629,12.9936,6.97725,3.63813,0.606679,1.13894,1.68714,3.67323,0.604473,12.2283,3.71398,2.68102,0.51944,1.71874,2.12357,1.04915
04fa0a71339fa76067a75ff448ef6f67,sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf.xz,sat,sat,0.920558,0.914135,2.19756,0.894547,3.80809,1.792,1.58044,1.58102,1.58299,0.707519,0.770335,12.4051,11.81,20.7492,3.73812,1.73504,0.921053,1.88578,2.52392,21.1659,9.36642,4.65387,5.91885,6.18931,4.27179,10.7224,2.14412,2.926
0506d033a4ca469af10d95dbf36a86e9,em_7_4_9_cmp.cnf.xz,sat,sat,13.6759,13.6397,21.595,6.4199,30.8916,51.0351,47.4711,56.0715,55.9163,30.0304,12.6792,38.688,24.4952,46.2312,63.6296,6.24656,73.1433,51.0037,33.2794,46.9332,5.0928,51.0988,1.5695,4.16502,7.43967,6.54171,57.6704,10.1058
055836a43eb318de92f09c555ba4f3b5,3col160_5_6.shuffled.cnf.xz,sat,sat,0.090306,0.090447,0.532425,0.07993,0.05055,0.142151,0.137416,0.135951,0.136231,0.118282,1.06943,0.044596,2.51842,0.395874,0.397267,0.128792,0.072165,0.140583,0.579892,0.19012,0.388437,0.211236,0.176467,0.278106,0.389568,0.243016,0.132242,0.047135
055db8f900741c7b8d7b731e99662588,rnd-v25-e13-k3.cnf.xz,sat,sat,0.354118,0.294969,0.306394,0.299919,0.279458,0.213048,0.20974,0.208435,0.209194,0.245731,1.00734,2.13057,0.644368,0.922279,0.917716,0.656984,0.306,0.206015,0.205373,0.635216,0.42439,0.348289,0.240033,0.245923,0.352302,0.345514,0.228744,0.867664
055f942145df4b6c9fd0d10a3f1da98e,atco_enc1_opt1_15_240.cnf.xz,sat,sat,26.4292,26.3494,20.852,25.7553,10000.0,11.0552,11.0192,11.1171,11.0666,16.4836,20.8576,39.1928,148.009,157.047,72.989,19.268,26.534,20.5522,21.1465,43.4757,432.966,11.5399,15.8919,17.8758,15.5052,13.1284,9.79579,20.1162
0593e6814f02ec9749e87bdc6aff8275,mrpp_6x6#14_10.cnf.xz,sat,sat,2.18853,2.18808,1.89637,2.02839,16.2294,1.39256,1.37624,1.37682,1.37903,1.95009,3.35117,5.79629,7.88334,4.57324,2.17521,1.36323,1.97322,1.22854,1.23714,2.61376,1.76996,1.21889,1.90856,1.38212,2.22027,1.14912,1.19332,1.61326
05b04d362b374569a4eb63c4e4e132b7,mp1-9_3.cnf.xz,sat,sat,16.427,16.3532,47.9209,17.1813,5.44541,73.5063,34.6391,57.5708,34.7202,2.98663,92.8664,92.4154,75.2797,15.2882,79.8913,1.43472,58.8295,5.36322,29.9155,5.00955,26.0854,1.72601,27.3956,13.8903,3.60809,11.299,4.6688,44.9034
05c5ff612371a5773e857212174f625b,ezfact64_9.shuffled-as.sat03-1525.cnf.xz,sat,sat,44.3029,233.804,206.985,188.823,4063.31,6.90981,147.845,26.4081,79.4338,136.788,438.714,107.848,359.189,284.453,124.066,376.21,163.402,158.49,52.2958,1082.51,609.106,99.9468,156.541,296.374,229.243,195.802,209.544,73.2669
05eb87eb6fecb7a8a3bdc25154412c1d,VanDerWaerden_pd_2-3-24_592.cnf.xz,sat,sat,2107.58,686.432,138.802,239.922,10000.0,1565.18,1590.97,10000.0,1601.29,1914.31,10000.0,10000.0,10000.0,10000.0,1888.67,10000.0,713.621,10000.0,10000.0,125.844,10000.0,1993.63,1076.63,1313.47,990.925,10000.0,1392.22,10000.0
05f5567936f582edc0d3ea9903f540bc,sgen1-sat-230-100.cnf.xz,sat,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,184.189,640.377,10000.0,10000.0,10000.0,10000.0
05fbbab9f0baf819ed9593cca8587629,satsgi-n24himBHm28-p0-q282.cnf.xz,sat,sat,0.010784,0.010778,0.012207,0.011097,0.010196,0.007284,0.006489,0.00648,0.006522,0.007387,0.032723,0.019564,0.017517,0.022983,0.02288,0.019643,0.086922,0.006737,0.006811,0.016999,0.010807,0.00767,0.006706,0.006733,0.00653,0.006518,0.006477,0.007009
0616ca6b1e0ae639d12e19ed310963a9,satcoin-genesis-SAT-4.cnf.xz,sat,sat,1.23492,1.24892,0.686962,1.25767,10000.0,22.7817,20.638,51.0254,25.6023,24.7041,96.5828,5.47504,3.16564,6.55922,220.974,1.85055,1.2547,41.607,80.6439,10000.0,1.35137,4.20586,24.2207,20.7953,19.3978,10000.0,27.3416,68.3708
06172049e6804cbfb07f993023f2684f,VanDerWaerden_pd_2-3-29_809.cnf.xz,sat,sat,10000.0,10000.0,10000.0,4516.69,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
06326dd7bab63b892d2c147d5928468c,smtlib-qfbv-aigs-bin_libsmbsharemodes_vc6201-tseitin.cnf.xz,sat,sat,1.04868,1.04565,0.849002,1.05408,0.930948,3.17829,3.05943,3.02597,3.26537,0.70486,9.39606,5.91896,2.69905,5.98177,6.0274,1.8003,1.10395,3.43682,3.23958,1.50218,0.847166,0.680805,0.701606,0.723461,0.576224,0.530327,0.674088,6.28749
06385be5ecfc7df22b2c956093cef85f,depots3_v01a.renamed-as.sat05-3950.cnf.xz,sat,sat,0.036899,0.037364,0.040275,0.037315,0.039374,0.019874,0.019634,0.019391,0.019318,0.020297,0.29813,0.243071,0.242042,0.270595,0.294886,0.093599,7.42604,0.019644,0.019994,0.239466,0.036804,0.048441,0.019507,0.019871,0.019642,0.019728,0.018712,0.01962
064ba3c61c5f105104edec8305853711,puzzle35_sat.cnf.xz,sat,sat,10000.0,1285.59,657.631,10000.0,10000.0,183.845,1456.61,748.545,1698.51,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4501.98,10000.0,2135.69,2356.9,10000.0,1259.24,1566.13,10000.0,10000.0,1621.66,10000.0,1121.92,2007.43
066813ab5f3b7b1cc6d2847c37f5fae7,ezfact32_10.shuffled.cnf.xz,sat,sat,0.184817,0.18365,0.046937,0.171285,0.016203,0.081219,0.078356,0.078139,0.078815,0.027107,2.72945,2.29513,0.101516,0.927411,0.864251,0.084815,21.0066,0.081322,0.079953,0.017556,0.162647,0.075648,0.025181,0.025198,0.035467,0.033022,0.069978,0.059242
06a36581f14e399a76a5110449ebe739,driverlog2_v01a.renamed-as.sat05-3961.cnf.xz,sat,sat,0.010551,0.010657,0.014894,0.010629,0.011037,0.007774,0.006433,0.007176,0.00649,0.009361,0.041845,0.027747,0.028177,0.033152,0.032235,0.032726,0.073469,0.007456,0.007321,0.028009,0.01364,0.041015,0.007461,0.007562,0.007633,0.007581,0.00633,0.007522
06d96f79264e9991a5a0a417c401657a,g2-mult1.c.50.smt2-cvc4.cnf.xz,sat,sat,0.864401,0.853643,0.894113,0.862623,0.836769,16.7924,68.7025,61.7047,61.8169,47.6303,61.757,27.027,62.1152,99.4922,27.0253,6.11808,0.90401,3.58483,3.00661,19.5603,0.862907,38.4273,3.34867,3.45046,5.84363,3.59097,14.5516,63.668
06e46ab0acac57a61638cbb741949a98,complete-500-0.1-1-9876543215001.cnf.xz,sat,sat,0.119002,0.117617,0.121988,0.121049,0.119079,0.377021,0.375072,0.367048,0.375268,0.607321,10.1722,10.1499,10.426,10.44,10.7071,0.15754,218.761,0.374972,0.377887,10.3351,0.113922,0.455655,0.590052,0.608326,0.563908,0.437598,0.385682,4.92743
06e928088bd822602edb83e41ce8dadb,satcoin-genesis-SAT-10.cnf.xz,sat,sat,1.83518,1.84312,0.72033,1.83789,10000.0,185.458,135.266,137.123,137.473,1285.14,96.9891,5.62077,10000.0,8.74434,250.693,1.7848,1.89247,94.531,129.671,10000.0,1.17231,107.886,2600.13,1301.3,2341.59,10000.0,110.345,137.263
