hash,benchmark,verified-result,claimed-result,dps,gimsatul,mallob-ki,mergesat-aws,pakismab22,pmcomsps
3c1252e11adea78ca57afd0f9ed8f8fe,vlsat2_34161_4607712.dimacs.cnf,sat,sat,58.06,213.507,4.59,26.137,38.942,10000.0
3c15c8fb5153b9d758a9eb16c66adc5d,WS_500_16_70_10.apx_0.cnf,sat,sat,139.599,1930.493,10.575,168.774,436.562,2327.123
3c632491064f8b7b52656d2762971a05,smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,sat,sat,10000.0,10000.0,6.193,3.293,112.319,53.382
3c666b8836db9583c9d538aade17a942,connm-ue-csp-sat-n800-d0.00-s1734008126.used-as.sat04-943.cnf,sat,sat,1319.906,149.372,2539.452,10000.0,10000.0,10000.0
3c78c658a543ff4108f88ade5698cd59,satellite1_ks99i.renamed-as.sat05-3982.cnf,sat,sat,0.586,0.76,0.985,0.068,1.135,3.473
3c89ee95f1c8bfa292f69bb72f045a95,Schur_160_5_d26.cnf,unknown,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3ca581d4d75bff4eb87b99f7c857f285,ex187_10.cnf,sat,sat,47.999,1264.832,289.806,340.458,670.55,973.582
3cb2d7a04f72b9d8cedfcd011170687a,Nb11T118.cnf,sat,sat,76.762,55.966,10000.0,254.4,404.784,10000.0
3cb35f534c37226758c079a50327b7db,motors-stuck-2-k315-sat.used-as.sat04-435.cnf,sat,sat,444.45,380.152,31.903,28.212,554.895,110.231
3cf81b91d25025a267441d789256d04b,g2-ak128simpbbg2asaig.cnf,sat,sat,10000.0,10000.0,3.627,16.462,10000.0,10000.0
3cfcbe2b84cb2077d3610ad0c1b05c88,VanDerWaerden_pd_2-3-23_506.cnf,sat,sat,541.426,373.08,5.77,198.59,1255.541,330.5
3cff6c97a515aecfe46ba0f1256a3c11,shuffling-1-s1870372346-of-bench-sat04-423.used-as.sat04-562.cnf,sat,sat,92.869,109.232,6.472,23.267,261.57,22.62
3d0b118834cdf8e692a47ac623778b1d,combined-crypto1-wff-seed-132-wffvars-500-cryptocplx-31-overlap-2.cnf,sat,sat,151.739,52.307,10000.0,555.702,34.54,10000.0
3d485f7153c8f84f932bd15a8e0654ae,vmpc_27.cnf,sat,sat,0.871,35.683,2.577,1.306,262.735,2.599
3d8151c9302fa773ccb30d7abfb127b8,partial-10-11-s-sc2007.cnf,sat,sat,425.902,350.504,10000.0,60.825,873.743,860.028
3d8792b5f559f33ea583a09c33f683b1,puzzle34_sat.cnf,sat,sat,4938.545,10000.0,71.119,1323.211,10000.0,10000.0
3db285796738ae7e2112e831b0e9b7f4,dated-10-15-s.cnf,sat,sat,47.836,81.875,5.66,8.214,38.943,10000.0
3db38a90085107e738587a90c790384e,38bits_10.dimacs.cnf,sat,sat,50.039,2.131,3.376,14.977,77.948,10000.0
3dbec93f8c175baca8de46833656c7bf,puzzle36_sat.cnf,sat,sat,10000.0,3941.444,339.963,688.21,392.719,10000.0
3dd4302478db90092c889a6db40ada5c,sum_of_3_cubes_42_bits_96.cnf,sat,sat,302.918,178.03,348.634,539.606,230.712,72.463
3dfb025910be837532d8e7c083b04902,mp1-klieber2017s-0300-033-t12.cnf,sat,sat,255.907,156.716,8.675,20.767,49.417,126.222
3e04d7740237fb695f4b86ab0cf25a6d,289-sat-6x8.cnf,sat,sat,0.493,0.61,0.667,0.051,1.689,1.812
3e4aec55f52f71c982e583694e021a19,toughsat_factoring_428s.cnf,sat,sat,49.818,1.085,18.684,318.311,395.056,10000.0
3e4da63c0d1a7db66c58a26136b41582,smtlib-qfbv-aigs-innfeed_innfeed_vc37051-tseitin.cnf,sat,sat,15.15,120.171,1.385,4.627,5.391,10000.0
3e52d79c4b33e14d0324e71fd0b986cd,CNP-5-900.cnf,sat,sat,83.704,52.591,14.779,34.239,148.489,1122.621
3e7401cbfc66f5a68212d4b429e1830e,aes_64_1_keyfind_1.cnf,sat,sat,3566.919,2316.446,1497.319,1655.459,757.788,60.255
3ea016a86050e695ce999fa0d01a6f54,connm-ue-csp-sat-n1200-d0.02-s1099787414.shuffled-as.sat05-542.cnf,unknown,sat,10000.0,10000.0,494.734,10000.0,10000.0,10000.0
3ea7b703268b83ee2a57e593129a05f2,hanoi4.shuffled.cnf,sat,sat,1.847,1.008,0.768,0.248,1.32,4.257
3ed1c508cce52678ac4c38503f041997,prime2209-77.cnf,sat,sat,14.728,52.1,3.97,2.467,20.367,10000.0
3ed56242f55e3653dbceeb4a70221787,rbsat-v945c61409gyes9-sc2009.cnf,sat,sat,9.526,241.258,2.274,188.216,361.664,13.573
3efe71750bfdf2724c21e0d818dd90db,gensys-ukn001.shuffled-as.sat05-3500.cnf,sat,sat,1.941,33.091,0.75,0.578,2.35,8.642
3f076d3f7a72a7c4b1bc35e352da4e19,Ptn-7824-b13.cnf,sat,sat,1677.595,155.784,43.3,279.156,55.634,10000.0
3f3ac7a6ff729d9a274206abeb85bcf9,satsgi-n25himBHm27-p0-q250.cnf,sat,sat,0.631,0.477,0.665,0.08,1.046,3.493
3f4946b0d78b8b112b8e7737ae6db0f1,combined-crypto1-wff-seed-107-wffvars-500-cryptocplx-31-overlap-2.cnf,sat,sat,71.008,38.958,2586.803,245.118,13.644,10000.0
3f6eaf6621669afa72876a5c72a96c8e,satsgi-n26himBHm28-p0-q293.cnf,sat,sat,0.484,0.685,0.798,0.087,1.233,3.336
3f8542ca6e260ae6a8bf36ce4c6864cf,connm-ue-csp-sat-n1200-d-0.04-s1819178820.used-as.sat04-974.cnf,sat,sat,1.348,0.922,0.666,0.233,1.954,4.243
3f9985018dd0c9655cdb7063258d0279,6g_5color_170_020_04.cnf,sat,sat,1.278,170.544,2.053,30.489,15.434,10000.0
3f9eb8a80e0cf6795a1d18befc27358c,glassy-sat-sel_N210_n.shuffled.cnf,sat,sat,9.082,14.809,0.766,1.257,7.898,10000.0
3fac9d4ad62698423574608cd2c44795,course0.2_2018_3-sc2018.cnf,sat,sat,686.111,10000.0,598.828,365.665,2665.964,10000.0
40a56bb4dd589de1da70855f3dbf8b0a,gss-25-s100.cnf,sat,sat,10000.0,10000.0,2517.743,232.864,10000.0,10000.0
40bd4eb80921341b7b3ad067a74cf46a,mrpp_6x6#16_16.cnf,sat,sat,66.117,37.104,4.975,9.092,40.912,23.061
40c14c38362c8a8b8fb9849ecb2fb66e,mrpp_8x8#18_13.cnf,sat,sat,63.266,38.32,8.475,7.131,40.91,36.197
40d96f49036c9d58b735a5931d81912b,simon-s03-w08-15.cnf,sat,sat,185.555,156.525,11.166,20.814,66.037,150.517
40f01c313adaaf86672576676efe6a53,jgiraldezlevy.2200.9086.08.40.93.cnf,sat,sat,99.924,29.342,153.88,25.205,50.233,307.347
410539f411ecf4606d8f23cae5ac32b9,AProVE11-01.cnf,sat,sat,49.093,247.685,76.771,13.735,46.495,10000.0
410ef8be3528b5927044240b4b3aed52,grid-strips-grid-y-3.065-SAT.cnf,sat,sat,171.385,688.93,41.419,31.377,1387.642,344.219
412da6378d3c3d4bbeb24f05fcd56aca,rbsat-v1560c133795gyes9.cnf,unknown,sat,10000.0,10000.0,3942.436,10000.0,10000.0,10000.0
4131e1291b3fc886a0c1002c56f2b970,term1_gr_2pin_w4.shuffled.cnf,sat,sat,0.429,0.073,0.672,0.071,1.542,4.351
4132196a3dad222c96f2bc021255d21b,AProVE09-05.cnf,sat,sat,21.321,0.427,1.574,1.882,13.381,7.834
413fe2a006608dddd3a1e16b70a69673,apn-sbox6-cut3-helpbox30.cnf,sat,sat,584.377,2108.063,119.376,812.426,769.232,143.277
41486ea32ba4f776817167cccac4657f,depots1_ks99i.renamed-as.sat05-3943.cnf,sat,sat,0.055,0.049,0.646,0.04,1.041,4.826
4153d86dad53f46ce2443c44500246f2,gensys-brn008.shuffled-as.sat05-3673.cnf,sat,sat,17.432,9.262,1.866,1.068,2.219,5.061
416e3f53389ce98c9b8b3ffcfa6a3570,289-sat-11x9.cnf,sat,sat,0.488,2.053,0.767,0.087,2.119,4.884
41afe4f9d2db445600aa14ee1dc2a929,bx-d-4-7-8.cnf,sat,sat,432.417,2231.937,10000.0,1380.501,205.599,10000.0
41f4cb4992a481c9d43e2e1a4e2349ac,sgen1-sat-180-100.cnf,sat,sat,45.141,2006.719,0.766,58.356,10000.0,723.326
41fcb7dd9e7b08b6e5b10a697f2c60ef,too_large_gr_rcs_w7.shuffled.cnf,sat,sat,1.466,10.519,0.673,0.301,1.713,2.991
42772d927856e5e092710040a25731f2,bqwh.36.2.432.shuffled-as.sat03-1643.cnf,sat,sat,837.938,90.101,27.287,78.743,513.705,503.994
42a8e6f6bd74402cc376ae6ac2a31ff4,srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,sat,sat,101.628,19.629,10000.0,6.818,7.75,10000.0
42b879c316e63ffcb22776b18bbb1cb1,ndist.b.24491.cnf,sat,sat,347.608,35.995,2.603,2.008,3.098,28.412
42ca0146eec5e5ae1c487d6a4c2459b0,AProVE09-06.cnf,sat,sat,97.07,84.606,75.028,101.684,1814.122,282.148
42e5098d8fd498a760e9336cac826604,php-050-050.shuffled-as.sat05-1168.cnf,sat,sat,59.107,3.465,0.667,0.277,1.069,3.6
430ba56a847b87445b66b9df28f14d05,20-100-lambda100-14_sat.cnf,sat,sat,503.207,232.697,58.709,80.926,53.196,328.807
430ea7b80a96824380cd1d1e649cc5ea,vmpc_22.shuffled-as.sat05-1956.cnf,sat,sat,7.416,11.446,0.972,1.109,1.421,5.903
4327fbb4622261e2fe878f6a3ccb5783,gensys-brn009.shuffled-as.sat05-2686.cnf,sat,sat,12.917,0.991,1.072,0.857,5.281,3.336
43617e47d7f29ff77cc9917919cff6f5,6g_5color_166_100_01.cnf,sat,sat,1054.39,512.138,557.675,527.067,2878.275,10000.0
4378ec2544579a23be78ce348beb65bf,mod2c-rand3bip-sat-230-2.shuffled-as.sat05-2504.cnf,sat,sat,121.349,16.89,13.676,15.008,83.947,63.324
43ab89a80621cd13eb8ff63018876fad,srhd-sgi-m27-q225-n25-p30-s70617701.cnf,sat,sat,15.854,18.709,0.868,1.076,1.659,10000.0
43e492bccfd57029b758897b17d7f04f,pb_300_09_lb_07.cnf,sat,sat,77.697,116.644,3.474,8.851,6.239,10000.0
43e9826f4a546e9da84b6bd8adaa6827,manthey_DimacsSorter_31_4.cnf,sat,sat,31.921,6.777,1.166,3.984,6.543,10000.0
440726d9140cd2414b7d42b3f3dbb97a,ak064paralbg2btaig.cnf,sat,sat,3842.366,89.378,1.475,6.475,18.46,10000.0
44215159bd9456186b36187bf187c902,Q3inK11.cnf,sat,sat,3.248,8.501,1.666,72.392,5.693,564.237
443276cf6b047271b1ab40f584c49048,si2-r001-m200-09.cnf,sat,sat,13.982,384.637,19.904,612.56,1124.633,678.54
447a4317bafeaa2f4a3eeb1516ff45a6,jgiraldezlevy.2200.9086.08.40.83.cnf,sat,sat,36.427,180.225,469.037,159.528,694.697,523.211
4483f9654fdf809f93ded32e47cea3d3,driverlog4_ks99i.shuffled-as.sat05-4021.cnf,sat,sat,0.724,4.218,0.667,0.092,1.855,4.929
44998859b0ad3659438a3fdb7ca07014,dated-5-11-s.cnf,sat,sat,17.25,39.797,40.611,2.901,8.408,47.517
44b249f51321a2bf38f730534b781bec,c880_gr_rcs_w7.shuffled.cnf,sat,sat,1.568,5.14,3.448,0.353,1.783,4.718
44f9463b7fb3a23027aa4520f3bafe61,mp1-squ_ali_s10x10_c39_sinx_SAT.cnf,sat,sat,59.47,1.289,0.865,69.083,187.62,16.715
45017ca92c271baa1b2d0fcf463d7350,mrpp_4x4#10_16.cnf,sat,sat,19.517,7.226,1.89,2.806,8.513,5.985
4501f9a0e9fab5d5cff7133022b1f780,50bits_11.dimacs.cnf,sat,sat,172.12,10000.0,2.47,339.401,4098.134,274.558
452e25912539651a054def8e32cd4888,bart12.shuffled.cnf,sat,sat,0.106,1.108,1.516,0.068,1.433,10000.0
4551c996fc6f5fbe62b43076abb25077,knight_18.cnf,sat,sat,10000.0,10000.0,1944.035,317.472,10000.0,1384.124
4572f8d9b7f4f152b5d4147ec3f40303,g2-modgen-n200-m90860q08c40-6967.cnf,sat,sat,430.332,339.378,177.214,111.308,30.484,172.982
4584de77fc93960884298f76df7a3299,frb56-25-2.used-as.sat04-890.cnf,sat,sat,3195.074,10000.0,611.48,10000.0,10000.0,219.98
45a09efb026036ff4b8d19024a7563a9,fermat-931960058139995587.cnf,sat,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
45a61c9b31668afc18cb4d0dbc8709ba,srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf,sat,sat,36.308,144.163,10000.0,2.555,2.959,10000.0
45aeebbb5742ff1cd68df5b3768db763,battleship-18-35-sat.cnf,sat,sat,84.477,1.28,0.867,9.3,53.315,50.048
46025a4cb2f14712cd9405d847d07f60,partial-10-13-s.cnf,sat,sat,103.074,195.744,771.554,65.35,10000.0,1360.21
4622ccd57b5cfc2f13810e1e01bfbdb9,smtlib-qfbv-aigs-bin_eventlogadm_vc352372-tseitin.cnf,sat,sat,73.617,197.422,11.79,9.709,54.482,41.93
462664d89a909e25001e8861f3310210,20-100-frag12-14_sat.cnf,sat,sat,1204.761,722.721,98.351,129.102,1102.016,10000.0
462b3a8b23baa97668ddb920a749a06e,40bits_10.dimacs.cnf,sat,sat,30.027,73.041,1.373,21.606,19.791,11.874
465795fa2641c616ce76de8501672a19,VanDerWaerden_pd_2-3-27_663.cnf,sat,sat,10000.0,10000.0,124.534,760.735,10000.0,10000.0
467a9b8f9c802ca7e77743832325b268,transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,sat,sat,338.297,868.162,1345.83,922.0,10000.0,1861.85
46bc58ad47aaddd182b078bcd2c4f06d,006-23-96.cnf,sat,sat,10000.0,10000.0,10000.0,4886.218,10000.0,10000.0
46d997b3611659598a5b5dc00d3758c8,battleship-10-18-sat.cnf,sat,sat,17.699,2.072,74.593,0.372,1.728,4.906
47289fd0fdb45050c22258ddb35d65d4,fphp-060-060.shuffled-as.sat05-1211.cnf,sat,sat,2.047,13.972,74.727,0.75,3.544,11.264
474e9594ec7885cb1bebf66073eb2de2,fsf-300-354-2-2-3-2.35.opt.cnf,sat,sat,10000.0,1319.077,6.776,25.537,1.587,10000.0
47520f6d68cc6528f698f9984e533913,manthey_single-ordered-initialized-w14-b7.cnf,sat,sat,0.673,3.024,0.768,0.077,1.528,1.648
476517518916e4a97730e9c52d3b4be1,gensys-brn005.shuffled-as.sat05-2749.cnf,sat,sat,2.031,0.735,0.669,0.143,1.925,1.863
47710c9d33ea0a698b8d981387804190,ak128modasbg2asisc.cnf,sat,sat,19.937,1044.403,89.683,12.733,99.81,10000.0
47752d6f7fca7e1caae7aa0d0138c067,pb_300_06_lb_02.cnf,sat,sat,210.26,85.376,155.684,11.086,726.421,74.525
4777e305e53a46a97e784abae072c204,mrpp_4x4#4_5.cnf,sat,sat,1.334,0.557,1.185,0.067,2.086,5.031
479305b3366e3c7eed8a733a58c056c2,10142772393204023nw.shuffled-as.sat03-1663.cnf,sat,sat,755.753,7.319,6.373,1131.462,9.546,42.294
47c04ee3a0d07cbbc272f4af73c9ef3c,e2_2.c.smt2-cvc4.cnf,sat,sat,1.943,2.368,0.685,0.277,2.161,5.38
47d5fcf3f43ce1f6e6557fa852c1d265,frb75-13-1.used-as.sat04-877.cnf,sat,sat,62.487,93.044,1.272,120.738,113.609,161.843
47e6da5bf3bccc600aa4b29e9e65bfaf,q_query_3_l39_lambda.cnf,sat,sat,3.168,17.608,1.466,3.618,31.636,8.882
47f41d044822c0f60d0aec1e5624b154,ibm-2004-01-k90.cnf,sat,sat,40.019,60.587,6.477,5.698,187.749,53.092
47f80d10f6f498880bc9c968c0f20ac7,LABS_n082_goal007.cnf,sat,sat,10000.0,1479.752,1179.751,798.33,498.237,10000.0
4821cc12924eb709b74a8986937ede9e,em_7_3_6_exp.cnf,sat,sat,31.207,27.437,2.066,6.294,23.75,5.843
482bb6ba5fa5d4ea00b38e33510d43c2,depots2_v01a.renamed-as.sat05-3948.cnf,sat,sat,0.575,0.196,0.666,0.053,1.845,1.495
483e67e61c27723eec3cfa3dbe4f07c3,mrpp_4x4#8_8.cnf,sat,sat,3.973,1.203,75.273,0.37,2.716,4.659
48536cf83e806cb66dacd3c4b99952fb,safe-30-h30-sat.cnf,sat,sat,26.596,92.273,90.593,5.008,80.562,53.189
487ac9b1a77b8902fbd5a943130dd926,bart13.shuffled.cnf,sat,sat,0.747,0.226,0.673,0.059,2.21,3.363
4880fd0e43666e9b5f45741a8483efaa,gensys-brn001.shuffled-as.sat05-3934.cnf,sat,sat,22.627,18.165,1.97,0.88,12.549,2.178
48c107449bf0a33b9b61fd258446069d,jkkk-random-132906006204477-10-10-35-OR-sat.cnf,sat,sat,54.855,472.39,8.276,53.251,183.604,75.107
48c10853589afbbd3c7d09ef0157559a,instance_n8_i8_pp_ci_ce.cnf,sat,sat,34.952,196.038,45.897,40.788,143.486,146.856
48cc1c3bde47c2e5d8c3eca17e9e25ee,hcp_d14_14.cnf,sat,sat,43.276,49.58,2.057,10000.0,27.236,10000.0
48e8a2cd93239c4fdc22496ca6e95cfd,rbcl_xits_14_SAT.cnf,sat,sat,47.5,34.909,1.973,1.82,5.719,10000.0
493c5c89da9da639a1c05632dbe8b7c9,rbsat-v1150c84314gyes5.cnf,sat,sat,284.057,2239.362,36.501,1827.494,10000.0,2646.436
4949bd3c227f6766caa26fcb903d4265,ibm-2004-19-k90.cnf,sat,sat,153.841,150.022,20.4,12.204,28.326,10000.0
49538efad8a86131663aff9cd8e6d891,ndist.b.26487.cnf,sat,sat,79.303,17.06,2.883,2.192,12.641,81.445
49b23fbd7e11d5cd53a5c6813b4c0624,g2-mizh-md5-47-5.cnf,sat,sat,149.187,875.747,90.344,28.476,31.421,1844.048
49b9e423d2eb5e2c8999707c0a6f6195,mp1-9_31.cnf,sat,sat,93.466,286.491,14.583,281.586,1109.529,156.573
49c45e5d3851a6c13bed134beeea27dd,iso-ukn006.shuffled-as.sat05-3387.cnf,sat,sat,0.669,0.46,0.667,0.067,2.504,5.428
49ed057e8214d3687dc69741bd7bd589,ax-d-4-7-5.cnf,sat,sat,1192.437,10000.0,10000.0,607.86,793.934,10000.0
4a00f482957850eed1b7ac2ec53d43ea,dislog_a12_x12_n22.cnf,sat,sat,1336.093,10000.0,119.878,1439.387,10000.0,10000.0
4a0ce843274c26e9f7d0474d7b5d53b6,q_query_3_l37_lambda.cnf,sat,sat,21.568,15.082,1.368,1.424,2.474,11.091
4a27ec0da2071786d8528b4ed5b1108d,sted1_0x1e3-100.cnf,sat,sat,10000.0,10000.0,1287.51,10000.0,10000.0,140.991
4a584f1baae6b5e5d44b12ca69905def,atco_enc3_opt2_18_44.cnf,sat,sat,796.484,559.526,755.069,850.55,544.049,10000.0
4a6455401efd03c7b6df67be7cccf13f,g2-gss-26-s100.cnf,sat,sat,10000.0,10000.0,3545.826,10000.0,10000.0,10000.0
4a6798e1b043f81b71db5734e0a128a3,7-4-7.cnf,unknown,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
4a803244add25e6863bbd7b377099ea5,atco_enc2_opt1_10_21.cnf,sat,sat,74.165,263.06,26.793,45.443,75.38,102.857
4ae9c039aac4244fe13136c2add78ad2,connm-ue-csp-sat-n800-d0.00-s547693512.shuffled-as.sat05-525.cnf,sat,sat,10000.0,10000.0,2588.113,1551.641,10000.0,99.799
4aeee81c2551fd545429c7f01855d623,fsf-300-354-2-2-3-2.63.opt.cnf,sat,sat,10000.0,1907.712,12.478,77.749,3653.631,10000.0
4afd946cbaa6f41aa61dda47347dc973,170222843.cnf,sat,sat,1212.165,101.034,0.766,402.232,64.695,10000.0
4afe58f1411a91caffdaf28eb24db279,g2-ak128modbtbg1asaig.cnf,sat,sat,46.711,164.216,83.833,15.113,14.899,10000.0
4b082506d1c282cb539fa3ee652d2e69,LABS_n091_goal009.cnf,sat,sat,402.952,869.886,51.433,23.487,359.418,10000.0
4b1777da9c1a70b4b9c1b472cbeb952a,transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.050-SAT.cnf,sat,sat,437.389,10000.0,1153.794,1763.597,10000.0,10000.0
4b3c7fb5a7b24f2680395176380ec8e3,itox_vc909.cnf,sat,sat,28.191,50.496,1.773,2.512,5.068,44.055
4b537d3c18082eb884bf9429b8146214,gaussian.c.75.smt2-cvc4.cnf,sat,sat,10000.0,10000.0,3675.84,262.026,271.529,861.303
4b803fb384091b68879eea87c93159d4,satcoin-genesis-SAT-3.cnf,sat,sat,27.952,137.892,1.875,13.847,85.613,54.353
4ba2c1aa580b6497df6baf5e7e2c87be,at-least-two-vmpc_28.cnf,sat,sat,26.683,709.813,71.322,207.381,455.882,147.751
4bed9fdbef6375a8c390006131d4e29c,sum_of_3_cubes_51_bits_80.cnf,sat,sat,837.577,2046.224,10000.0,1048.745,1033.536,10000.0
4c23451c5bd6f6cb0281c1c12b2fa042,iso-brn006.shuffled-as.sat05-2931.cnf,sat,sat,0.069,0.633,0.672,0.06,1.182,3.803
4c29bdee73acf1a9dee934107214e2e9,knight_20.cnf,sat,sat,10000.0,10000.0,3397.458,1224.892,10000.0,10000.0
4c3001f8073986116d98084dde70da05,fsf-300-354-2-2-3-2.9.opt.cnf,sat,sat,10000.0,2553.182,44.924,25.606,7.673,10000.0
4c33ad406ac0cadae0198d62017e8ba7,q_query_3_L70_coli.sat.cnf,sat,sat,179.64,128.354,30.199,95.926,13.653,179.492
4c42377dc3f15465757cb69fb69ca404,sgen4-sat-250-8.cnf,sat,sat,10000.0,10000.0,17.661,10000.0,10000.0,10000.0
4c5d4cce5ac439c0540b76bbf3e9b44c,blocks-blocks-36-0.130-NOTKNOWN.cnf,sat,sat,247.932,817.816,49.533,104.742,233.665,10000.0
4c6e57f5552d546278e192b6e332635a,SE_PR_WS_500_16_70_10.apx_0.cnf,sat,sat,1227.607,10000.0,188.326,632.153,1191.7,10000.0
4c7889a2a63b371ed702b279d0edc5f2,manthey_single-ordered-initialized-w54-b9.cnf,sat,sat,23.057,41.775,8.382,84.588,184.675,35.223
4c7c4853d09e2ec4bc7373311bd45f57,pbl-00250.shuffled-as.sat05-1320.shuffled-as.sat05-1320.cnf,sat,sat,11.137,53.634,0.975,0.449,3.293,8.288
4c7e09f077026b9ee3900bfed6825fbb,Ptn-7824-b19.cnf,sat,sat,23.549,6.247,6.17,327.193,2.102,863.674
4c89e8704c4970eaa101e160cc0710dc,vda_gr_rcs_w8.shuffled.cnf,sat,sat,17.202,8.233,1.672,1.388,2.263,8.021
4cd5a0c02ec0f5dd07e5f73a53c72092,apn-sbox6-cut5-helpbox30.cnf,sat,sat,1013.528,10000.0,224.016,2610.378,532.117,954.675
4cd648e90a68f7a84abcf62d2bbef6a8,fsf-300-354-2-2-3-2.44.opt.cnf,sat,sat,1289.863,3224.823,17.182,83.78,422.58,10000.0
4cdf2909e347f2d72f7440834be5b55a,Q3inK10.cnf,sat,sat,1.694,15.531,1.861,6.519,2.084,40.855
4d73378fc379c9ec86211c3ddcd31ea0,hanoi6.shuffled-as.sat03-1526.cnf,sat,sat,56.151,73.673,78.127,5.316,80.073,16.763
4da0a6b2df4e019692573208b3ddceed,ecarev-110-1031-23-40-8-sc2018.cnf,sat,sat,2338.56,3704.463,10000.0,600.458,974.005,2545.573
4da532170986c551e4b0642187cdb6d0,mrpp_6x6#18_12.cnf,sat,sat,14.309,10.515,3.271,17.647,86.1,20.673
4db602d4e22062c3dcc01bc740300752,iso-ukn004.shuffled-as.sat05-3385.cnf,sat,sat,0.649,1.614,0.667,0.076,2.847,4.413
4dcb64bbebf3ca69a49dd0354abd929e,UCG-15-10p1.cnf,sat,sat,480.86,569.925,67.53,80.962,1162.198,337.138
4e203ccb97234b5525148f79e47a6276,mod2c-rand3bip-sat-180-1.shuffled-as.sat05-2428.cnf,sat,sat,12.892,58.033,2.069,10.0,39.188,8.4
4e3ad59a4716ec934b8f4e249b36a882,apn-sbox6-cut4-helpbox31-sc2018.cnf,sat,sat,2432.335,10000.0,104.445,520.132,2111.777,1093.236
4e42740ca851e345cc8c95efb204c2bb,clqcolor-14-09-09.shuffled-as.sat05-1244.cnf,sat,sat,2.152,0.774,0.765,0.131,1.371,3.353
4e72215653dcb2b6b1266217b55c029d,satellite1_v01i.shuffled-as.sat05-4053.cnf,sat,sat,0.314,1.244,0.769,0.067,1.75,1.463
4e86275abdfc23e74db13a83f97de624,fsf-300-354-2-2-3-2.70.opt.cnf,sat,sat,3472.684,693.758,14.075,38.105,5.339,10000.0
4eb58fc46ea3055cc3f543c73264d402,20180322_164224543_p_cnf_320_1120-sc2018.cnf,sat,sat,881.456,410.736,1.066,689.195,67.518,114.31
4ee07fd2052c284c8cdc533de1293c64,grid-pbl-0250.shuffled-as.sat05-1340.shuffled-as.sat05-1340.cnf,sat,sat,319.814,174.454,10.277,0.43,46.597,23.417
4ef0f670f650cf5c27067ca5df50b7ab,instance_n8_i8_pp.cnf,sat,sat,112.561,114.123,33.866,25.439,16.613,13.747
4f0dace13685b367b52199037436c4e8,g2-ak128boothbg1btisc.cnf,sat,sat,83.412,19.676,4.396,21.581,43.083,10000.0
4f201c6a2c5070ea4ad0b912c0421f62,driverlog3_v01i.shuffled-as.sat05-4031.cnf,sat,sat,0.357,0.344,0.799,0.076,2.55,3.75
4f3548ea9da285dc9efa5c174b5291dd,ferry6_v01i.renamed-as.sat05-3999.cnf,sat,sat,0.264,0.659,0.772,0.227,1.273,1.469
4f8f31bf2d3a816b560b0ed39420199b,sv-comp19_prop-reachsafety.26_stack_cas_longer_false-unreach-call.i-witness.cnf,sat,sat,10000.0,3333.084,35.59,863.162,110.503,10000.0
4f9de7e3e3e136dc165019cfa8101e5a,rovers2_v01a.shuffled-as.sat05-4044.cnf,sat,sat,0.568,0.888,1.116,0.052,1.338,4.695
50468d740d0d9cd69c43e4122014d60e,sted6_0x1e3-97.cnf,sat,sat,170.111,200.231,67.52,198.116,342.305,34.645
507f7ae54537571a77ca45336b0a322d,fphp-070-070.shuffled-as.sat05-1212.cnf,sat,sat,3.11,29.34,1.612,1.26,2.406,17.728
5084904780e4249959a9368ec8e8d930,rbsat-v760c43649g1.cnf,sat,sat,20.303,11.283,1.471,87.685,194.666,38.843
50a6d53dfb7c3f6de126290275f800b9,mod2-rand3bip-sat-200-2.shuffled-as.sat05-2144.cnf,sat,sat,31.289,12.924,81.34,3.206,3.784,5.133
50e76725243188cf94d962059ab91187,VanDerWaerden_2-3-31_930.cnf,unknown,sat,10000.0,10000.0,38.402,10000.0,10000.0,10000.0
5139d6116f8740e708354c92daa5c6a9,bqwh.50.825.shuffled-as.sat03-1648.cnf,sat,sat,10000.0,10000.0,547.487,712.403,10000.0,10000.0
514cb4c8ad423b60828f27bb7f629ec3,ibm-2004-23-k100.cnf,sat,sat,327.379,715.86,78.846,113.491,625.055,174.861
514cdbe428d1c52d658cd4a63d9c2296,par32-3-c.shuffled.cnf,sat,sat,10000.0,10000.0,669.977,2314.795,10000.0,10000.0
514f36038ad462677ca722a1d55cac13,preimage_80r_493m_160h_seed_249.cnf,sat,sat,4385.636,287.882,132.571,10000.0,1667.568,10000.0
51715b2bb9948a938bc78c6a0ffb00da,mrpp_4x4#4_16.cnf,sat,sat,5.34,1.209,0.868,0.261,1.771,4.842
51d9e3f41c95dfe6e1b73a525b8784be,sted2_0x0-343.cnf,sat,sat,4249.33,10000.0,142.179,454.799,10000.0,10000.0
