hash,benchmark,verified-result,claimed-result,CaDiCaL_DVDL_V1,CaDiCaL_DVDL_V2,CadicalReorder,Cadical_ESA,IsaSAT,Kissat_MAB-HyWalk,Kissat_MAB_ESA,Kissat_MAB_MOSS,Kissat_MAB_UCB,Kissat_adaptive_restart,LSTech_Maple,LStech-Maple-HyWalk,MapleLCMDistChrBt-DL-v3,SLIME SC-2022,SLIME SC-2022-beta,SeqFROST-NoExtend,cadical_rel_Scavel,ekissat-mab-db-v1,ekissat-mab-gb-db,glucose-reboot,hCaD_V1-psids,hKis-unsat,kissat-els-v1,kissat-els-v2,kissat-sc2022-bulky,kissat-sc2022-light,kissat_inc,kissat_relaxed
00063d88244921d6ec46aeab6866a8e2,6s16.cnf.xz,unsat,unsat,628.972,596.131,621.034,635.11,10000.0,278.074,282.484,290.689,317.576,374.684,601.77,805.179,326.632,1002.38,1325.26,412.772,580.506,297.069,352.612,534.315,526.48,289.738,570.808,366.417,292.321,396.183,334.01,575.954
002a0330958a14deb23dcc84b5489e8a,traffic_f_unknown.cnf.xz,unsat,unsat,206.888,209.299,209.585,236.537,284.076,218.692,214.003,230.892,221.199,211.911,198.801,204.364,183.356,228.541,205.452,206.449,258.009,201.243,220.434,166.881,225.6,193.289,211.087,214.229,193.605,177.964,224.166,202.718
0033baadbd48d3f880e9b5a733bd4950,rope_0030.shuffled.cnf.xz,unsat,unsat,0.236902,0.238756,0.192917,0.156679,0.140925,0.195577,0.277641,0.307087,0.306873,0.179357,2.19383,12.2152,0.707999,1.76216,1.42286,0.356063,15.1159,0.34617,0.327809,0.154277,0.199866,0.358699,0.092553,0.096993,0.202419,0.188033,0.32733,0.302375
0041051c73dcdd885d412a38e8b09fba,rphp4_065_shuffled.cnf.xz,unsat,unsat,391.596,286.22,212.344,223.167,1655.05,617.349,619.8,635.063,626.015,290.234,10000.0,10000.0,2358.03,10000.0,10000.0,983.948,194.169,636.262,634.373,1170.23,613.25,637.464,318.099,315.952,277.602,273.986,646.639,1105.05
0041f01bcd7d0d1f9541cea6da79ad57,SGI_30_60_24_40_2-dir.shuffled-as.sat03-118.cnf.xz,unsat,unsat,478.787,460.16,398.636,403.129,2899.44,1005.65,1009.6,1026.98,1035.91,326.76,1208.54,1215.55,1113.04,1345.27,1388.74,534.798,437.572,1001.15,1021.51,1406.48,1096.68,1048.31,305.274,315.471,303.711,285.564,1070.36,1853.18
004b0f451f7d96f6a572e9e76360f51a,spg_420_280.cnf.xz,unsat,unsat,123.38,122.694,108.638,167.874,14.9817,96.0977,68.212,73.7679,71.3744,190.098,1739.31,169.003,165.587,265.057,358.532,369.556,102.403,73.0762,69.6685,178.907,176.14,72.8131,74.1771,258.586,76.0986,50.5633,32.9393,58.5367
005ccb378ced61c02105ed7ee0a62038,mm-2x2-5-0-s.1.shuffled-as.sat03-1496.cnf.xz,unsat,unsat,2.1046,2.07434,1.99217,1.88825,3.05586,5.58918,5.67847,5.66137,5.69538,3.0022,5.90239,6.83638,8.21243,8.47759,7.49634,2.31765,177.376,5.67113,4.56212,11.341,1.97777,3.73473,2.73745,3.36104,2.76062,2.74703,5.39873,9.04959
0064aa2e16c9d4b18d32a45d3073fce9,desmul.miter.used-as.sat04-330.cnf.xz,unsat,unsat,12.7724,12.4408,11.5698,12.1198,16.732,11.3322,11.3134,11.5881,11.6641,17.7616,42.9299,36.6071,46.7253,29.9237,17.9552,13.4689,12.0477,11.8364,11.3086,16.9979,11.059,10.945,18.8849,17.8207,19.6683,16.4603,11.0814,16.4535
0071b624d91ebe408b0585f8c4e34fd9,ctl_4291_567_7_unsat.cnf.xz,unsat,unsat,709.685,738.424,858.92,681.485,1941.64,892.425,664.31,745.61,940.992,599.562,534.245,798.221,562.283,652.801,716.225,823.841,743.968,812.185,905.392,436.442,752.682,725.92,536.644,607.073,551.559,532.295,715.358,847.356
008e7716c69009090ff6bd0048dc55f8,SAT_dat.k10.cnf.xz,unsat,unsat,1322.82,1273.06,1021.77,333.081,10000.0,214.367,197.491,189.705,179.49,267.566,4708.29,1707.11,327.813,1428.98,1380.14,206.51,659.096,172.156,204.795,632.106,865.411,215.139,259.373,195.137,118.993,175.596,226.225,10000.0
00aefd1fc30c425075166ca051e57218,barman-pfile10-038.sas.ex.15.cnf.xz,unsat,unsat,106.795,111.33,97.3435,123.645,56.3994,118.599,62.9688,62.9317,63.0288,56.3263,10000.0,10000.0,10000.0,10000.0,10000.0,77.9327,104.806,102.036,95.0649,10000.0,169.951,58.9667,59.0773,61.5313,60.7861,55.9182,74.9151,225.686
00b9b467c26540853360491401da61a5,minand064.cnf.xz,unsat,unsat,2.72514,2.67953,1.84935,2.07847,7.36467,3.16175,2.7183,2.71141,2.72141,12.3284,2.85376,3.39687,7.04046,7.46188,2.87127,0.712669,1.76782,2.37353,2.42182,1.38933,1.09683,1.87178,6.20377,12.3831,1.65357,6.19823,3.88039,3.39707
00d239e486137a4f7264adb4fb57d5ae,hwb-n24-01-S1048418025.shuffled-as.sat03-1617.cnf.xz,unsat,unsat,213.757,212.504,208.145,182.726,988.304,182.591,152.963,262.132,253.721,226.556,288.348,264.894,145.41,198.808,189.544,169.593,249.07,205.682,159.169,191.515,261.065,182.997,259.099,166.012,177.833,120.485,172.632,193.905
00f2eb377986e7decbc863931680a3b2,rand_net70-40-10.shuffled.cnf.xz,unsat,unsat,8.90009,8.77238,7.58007,8.7599,93.9616,4.40171,3.85808,3.8614,3.87208,12.8621,22.9476,29.4614,24.2572,21.7977,10.0995,4.77169,8.55693,4.10514,3.95128,13.7655,9.43578,5.29888,10.5325,10.4316,10.1112,11.8781,4.74341,5.48741
00f969737ba4338bd233cd3ed249bd55,3col20_5_6.shuffled.cnf.xz,unsat,unsat,0.004291,0.004443,0.005681,0.004226,0.003229,0.004709,0.003324,0.003261,0.003264,0.004925,10000.0,10000.0,10000.0,10000.0,10000.0,0.063055,3.21211,0.004125,0.004078,0.003827,0.004266,0.062931,0.003625,0.003593,0.003618,0.003594,0.003312,0.008277
0107f34364dfff8ab062193b2c71b4de,sp4-33-bin-nons-flat-noid.cnf.xz,unsat,unsat,163.948,111.768,92.3076,95.4108,348.243,153.237,182.421,160.615,152.491,91.4474,174.505,165.443,177.209,196.033,195.331,198.901,122.867,144.433,144.063,535.893,209.726,149.87,81.4623,84.55,83.1414,82.981,136.112,164.908
010c9d7a6e9e6cac63f110915d9dd56e,3col60_5_9.shuffled.cnf.xz,unsat,unsat,0.014254,0.009786,0.011568,0.008666,0.007351,0.010087,0.008026,0.008048,0.008049,0.012513,2.25871,4.64848,0.009383,0.766958,0.842255,0.078989,6.7834,0.009417,0.009403,0.005287,0.010774,0.072287,0.011055,0.011011,0.011496,0.008838,0.008112,0.010316
01243b47967a3d012ea22e993355c833,f8bidw.cnf.xz,unsat,unsat,100.123,91.1515,84.5412,81.2066,1576.53,80.2755,97.1071,77.4579,76.0526,156.876,364.317,235.507,226.342,269.344,247.306,79.3631,90.8225,81.5001,76.4062,141.663,76.0376,109.459,161.543,165.824,111.955,124.546,77.7279,118.701
013a51ccada51812061ed2d6504e23a5,gensys-icl003.shuffled-as.sat05-3824.cnf.xz,unsat,unsat,73.0078,61.7505,54.8783,62.5672,277.157,81.0309,75.9064,78.0542,77.7724,45.4868,116.992,139.472,119.855,130.388,109.656,65.7922,97.5281,86.0932,81.0548,113.706,106.676,73.5677,46.0707,43.8671,39.5819,37.4424,73.5395,96.2281
0141b82b3d2a411d8c2168119e2d7452,rope_0012.shuffled.cnf.xz,unsat,unsat,0.039624,0.039898,0.06089,0.035306,0.108941,0.02736,0.025288,0.025046,0.025027,0.041806,1.89376,11.9879,1.7239,2.02156,1.13447,0.200147,6.79614,0.027183,0.034597,0.102671,0.02792,0.114926,0.040112,0.041403,0.022166,0.020218,0.034429,0.031696
0152d286cde406747d179c36a95c2fdc,shift1add.10000.cnf.xz,unsat,unsat,11.8501,11.8408,13.469,4.08716,170.917,3.82817,3.83001,3.7617,3.76576,4.53671,10000.0,10000.0,10000.0,10000.0,10000.0,5.603,11.8348,3.86205,2.95233,60.0159,103.799,4.10423,5.34595,11.8942,9.18565,8.70823,3.30553,4.27706
01843a0195183ca14246a88bf7bad482,smulo016.cnf.xz,unsat,unsat,4.555,4.46647,4.36773,3.28755,18.5771,4.81968,5.2444,4.62276,4.76041,5.24872,11.793,13.9021,15.4882,16.1174,9.89526,4.85173,54.8125,5.85534,4.67595,10.9692,4.0019,3.4456,4.53144,6.01869,4.39044,4.88408,3.77731,4.743
01966a0fc52b2200a13f5f835275a919,SGI_30_70_27_50_3-dir.shuffled-as.sat03-169.cnf.xz,unsat,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2490.79,10000.0,10000.0,10000.0,10000.0,10000.0,4344.96,4844.69,10000.0,10000.0,10000.0,10000.0,10000.0,2466.48,2345.8,2017.7,2132.28,10000.0,10000.0
01979ca4966cc363ec3caeebd8d3fc31,connm-ue-csp-sat-n600-d0.04-s1979668539.used-as.sat04-981.cnf.xz,unsat,unsat,72.4585,72.1423,67.5845,65.61,144.276,70.6396,75.5743,74.236,76.4361,71.3836,97.6129,97.8996,89.8087,117.242,94.0421,78.221,88.5309,71.1099,73.219,77.5149,55.6308,62.3366,78.037,71.7397,67.8575,71.2853,72.909,63.1565
019dc69c96737c3d62696c9acf3edf1b,T107.2.0.cnf.xz,unsat,unsat,580.667,563.151,413.771,561.491,4092.4,498.71,412.195,490.465,491.286,531.216,741.603,471.756,403.476,530.892,476.328,1419.31,588.966,448.193,538.288,371.632,544.861,379.231,522.696,529.929,499.769,545.532,393.197,578.865
01a74343f618546e9ad2a60849140317,crafted_n12_d6_c3_num26.cnf.xz,unsat,unsat,109.495,121.23,113.374,122.198,1913.54,189.863,296.218,287.56,293.762,194.83,427.286,331.814,386.612,421.921,690.922,491.756,104.933,323.669,271.27,861.333,177.996,349.706,208.712,230.622,216.206,237.106,244.471,477.735
01af042093bf36119811b6e658e7a231,ecgrid6x155_shuffled.cnf.xz,unsat,unsat,2954.15,2797.73,2398.23,981.47,2180.6,3114.21,2881.3,3246.74,2989.43,3067.18,2252.99,2732.7,4971.0,3700.22,4196.24,419.565,3763.54,3137.98,2873.5,2111.37,2352.0,3347.05,10000.0,10000.0,2821.51,2635.92,960.159,3259.31
01bd0865ab694bc71d80b7d285d5777d,shuffling-2-s1480152728-of-bench-sat04-434.used-as.sat04-711.cnf.xz,unsat,unsat,65.9658,66.1229,72.5107,68.5839,766.276,85.2597,109.077,91.0815,96.6514,124.4,80.4185,71.9338,258.866,207.194,70.051,92.123,76.2965,92.2678,91.493,56.5288,83.5143,95.9953,106.81,117.511,104.246,97.4288,78.0976,174.094
01d142c43f3ce9a8c5ef7a1ecdbb6cba,urquhart3_25bis.shuffled.cnf.xz,unsat,unsat,117.348,81.8493,54.2888,14.6544,14.0649,20.8711,21.8049,22.5195,21.8527,54.6777,15.6049,34.9188,21.0444,23.3001,10.2822,17.5547,208.56,24.3003,28.5341,12.6575,80.1566,143.023,60.2203,54.1348,80.3903,72.8807,24.8651,19.1511
01d494c2afa4960a236bf8412e2bd08a,manol-pipe-c10id_s.cnf.xz,unsat,unsat,6.27744,6.20608,5.57865,6.05669,35.1813,4.03974,3.85594,3.817,3.88556,7.00022,10.7149,9.83104,18.8811,46.8488,10.9462,2.61246,6.24683,3.73348,4.231,2.49187,6.21284,2.74124,4.0972,3.94757,3.93364,2.91296,3.7433,2.71376
01dd5feb463fa80f73809718f6ff735b,10pipe_q0_k.cnf.xz,unsat,unsat,1356.18,1104.62,968.699,1185.73,753.152,134.012,116.907,112.346,111.7,1084.87,896.736,1478.37,349.103,629.703,860.706,157.966,1096.12,138.159,136.094,584.571,251.212,152.413,792.539,1266.05,736.949,1593.87,130.407,492.045
02066c116dbacc40ec5cca2067db26c0,mrpp_4x4#12_12.cnf.xz,unsat,unsat,27.913,27.7763,11.4547,25.7115,10000.0,9.99914,10.6328,10.084,10.0939,16.9475,27.7749,28.7421,18.8746,36.335,17.4836,9.51918,56.5689,13.2986,18.951,14.5712,10.0483,8.97267,13.6674,13.8575,16.6449,25.7659,8.7685,23.402
021331d523ad3092616ff99cf0c6c355,arcfour_initialPermutation_6_14.cnf.xz,unsat,unsat,285.278,292.19,294.464,290.055,550.148,327.695,311.375,310.193,317.89,381.485,370.111,395.03,364.959,435.954,440.936,429.8,296.872,304.697,346.649,317.62,296.419,318.953,387.646,400.184,422.906,395.554,345.084,316.117
022b841952d37f0d6a0d050c9b4b0071,goldb-heqc-i8mul.cnf.xz,unsat,unsat,84.51,89.7592,86.2695,70.6584,226.909,102.957,92.512,100.746,102.53,140.283,156.253,147.203,139.312,143.098,138.358,94.9801,85.5544,90.8816,97.0263,96.896,85.9257,89.4668,133.171,162.074,153.922,130.963,91.9573,156.446
022dc7e9935f3570c088db58bd84b2c6,mrpp_6x6#12_8.cnf.xz,unsat,unsat,0.090209,0.089949,0.084027,0.086495,0.018844,0.012769,0.011624,0.011546,0.011515,0.013598,2.50026,1.57259,0.059024,0.889041,0.889423,0.077082,0.096109,0.012122,0.012192,0.063224,0.022062,0.078234,0.013231,0.012312,0.012312,0.012263,0.022727,0.011805
02404a08ea36dd43362bbddc578c839d,ctl_4201_555_unsat.cnf.xz,unsat,unsat,1717.62,1584.09,1559.62,1548.12,3769.63,1500.96,1606.72,1544.0,1546.96,1251.12,1406.34,1279.46,1099.43,1251.77,1253.92,1560.38,1436.8,1788.28,1738.55,950.715,2059.13,1253.41,1079.02,1489.7,1240.73,1033.72,1527.07,1779.42
02627689047d06fbb642eef14768d751,ps_200_300_70.cnf.xz,unsat,unsat,102.836,101.809,77.7394,91.328,10000.0,32.997,25.6853,25.6015,25.6489,49.7845,954.383,281.912,826.148,231.53,317.164,51.4524,91.6848,36.3058,35.3634,37.6208,88.6362,32.4612,30.2586,33.3326,28.5222,26.1369,27.127,104.259
0294158664d9ada36bd23fbb652cb823,smtlib-qfbv-aigs-countbits128-tseitin.cnf.xz,unsat,unsat,3380.65,3874.29,3981.94,3127.69,10000.0,1734.26,1399.4,1485.16,1528.66,3480.22,3906.43,4894.11,2089.4,3361.08,3169.85,1682.14,2860.8,1418.9,1659.25,1649.93,1427.29,1349.18,10000.0,3753.61,3829.04,3415.77,1765.12,3088.19
0297c2a35f116ffd5382aea5b421e6df,Urquhart-s3-b3.shuffled-as.sat03-1556.cnf.xz,unsat,unsat,23.6087,22.8975,5.94953,16.3222,796.467,1.18745,2.83227,2.84425,2.8499,9.35757,9.374,8.44522,7.3804,7.98488,7.01529,4.19753,11.4231,2.36575,2.37179,4.86567,3.53711,19.1307,5.47268,5.82875,8.71929,3.71576,1.45306,18.3856
02bc149bbe801807912f651c7bad3e74,dead-dnd008.shuffled-as.sat05-3114.cnf.xz,unsat,unsat,1355.53,1392.41,1133.09,990.603,2471.51,1080.88,1132.83,1097.92,1081.82,437.874,721.257,676.299,462.647,932.706,743.914,1268.3,1788.33,946.205,1094.98,686.401,1314.95,917.94,1171.74,633.66,770.468,672.131,1104.61,850.586
02c3f1d24074cba45a64d0b4b5aa0238,g2-hwmcc15deep-bobpcihm-k32.cnf.xz,unsat,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,2275.08,2307.92,2164.1,2038.52,4656.89,10000.0,10000.0,10000.0,10000.0,10000.0,3558.13,10000.0,2309.7,2191.24,10000.0,10000.0,2848.54,10000.0,3892.35,3890.21,3778.08,2002.12,10000.0
02c6fe8483e4f4474b7ac9731772535d,ncc_none_7047_6_3_3_0_0_420.cnf.xz,unsat,unsat,1054.15,1089.1,1091.55,1115.35,10000.0,402.176,415.011,356.416,356.366,314.456,761.501,2417.01,1650.92,4815.21,4543.03,10000.0,1152.0,416.463,417.371,10000.0,1371.42,324.907,294.296,332.761,306.609,397.989,1720.06,424.159
02d8847ee38504792705d794eb93e9a7,traffic_b_unsat.cnf.xz,unsat,unsat,221.75,223.468,235.996,226.605,317.337,213.569,211.25,207.808,226.31,210.65,199.759,167.718,156.309,212.81,217.044,227.362,233.751,225.488,177.404,149.865,217.536,197.043,210.203,221.116,185.338,215.173,213.633,198.786
03041657b7177746724b819433c83b20,blocks-4-ipc5-h21-unknown.cnf.xz,unsat,unsat,24.6705,24.4773,28.0462,24.0616,116.816,26.8516,32.8162,26.007,26.4314,56.7457,39.3341,22.3473,47.2008,137.429,115.893,13.5639,25.1421,29.9084,26.1615,17.7536,21.4247,22.7574,54.98,64.9743,46.0703,36.2068,27.0633,30.0957
033d611722714d5206cc0184479e92e2,urqh2x5.shuffled-as.sat03-1473.cnf.xz,unsat,unsat,122.783,120.427,33.2994,69.5538,879.432,10.1415,9.13902,10.0022,9.19745,96.2166,18.9819,21.9581,35.6332,37.0254,25.3083,6.49794,19.3974,9.47775,9.41067,11.3911,26.2247,34.6931,114.292,101.749,101.569,89.7786,11.7452,38.8358
033f38da07bdbbad4763eaf1fe97ce37,AProVE07-27.cnf.xz,unsat,unsat,215.868,223.349,235.155,245.716,1268.42,295.97,245.866,247.215,299.583,283.93,365.058,347.002,307.84,306.208,286.931,366.088,218.196,266.337,283.597,305.893,276.965,210.653,297.054,287.414,231.17,236.8,266.324,380.216
036b541db9d0839b0591d408ff4f77ae,aes_decry_2_rounds.debugged.cnf.xz,unsat,unsat,187.315,185.874,176.564,156.175,10000.0,143.378,189.344,155.107,153.788,168.168,658.893,602.926,273.325,520.834,581.742,167.096,170.159,163.332,157.389,244.593,200.324,158.498,171.025,180.766,176.926,203.056,155.778,483.272
0398e6b20de133ba8b49c74b67dad7b7,6s133-sc2014.cnf.xz,unsat,unsat,635.056,609.163,552.549,602.155,10000.0,289.303,274.245,322.459,277.079,570.125,559.713,591.953,213.148,584.991,946.012,297.45,615.52,329.292,292.73,510.54,508.48,258.149,883.199,587.618,383.029,540.429,319.295,580.849
03a1a18521814692f56a8ecbea0031d4,ablmulub2x32o-sc2016.cnf.xz,unsat,unsat,349.352,358.146,387.152,362.737,10000.0,212.379,270.075,234.1,232.703,340.089,752.973,797.887,735.016,788.949,602.869,579.392,372.818,198.934,214.059,658.983,255.333,143.58,396.507,258.225,294.549,301.41,179.22,112.735
03a43a7ea55217f53542ed3f029963af,satch2ways16w.cnf.xz,unsat,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2499.57,10000.0,10000.0,10000.0,10000.0,10000.0,4485.02,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3109.17,10000.0,10000.0,10000.0,10000.0
03c44a93577c98119dc498053888937a,ctl_4291_567_1_unsat_pre.cnf.xz,unsat,unsat,1727.99,1767.36,1582.02,1706.78,4506.93,1634.77,1967.79,1763.02,1632.44,1314.44,1285.39,1181.39,1065.34,1137.97,1390.02,1644.5,1729.09,1784.28,1827.44,959.625,2210.51,1538.97,1320.59,1274.45,1243.73,1219.02,1751.68,2003.28
03c8a9ffce923a8cb3452f18d371eacf,rook-55-0-1.cnf.xz,unsat,unsat,10000.0,10000.0,4734.19,4827.84,10000.0,2467.99,2370.95,2485.76,2630.16,10000.0,3679.06,3817.04,4677.77,10000.0,10000.0,4677.2,10000.0,2225.02,2682.79,10000.0,10000.0,4271.87,10000.0,10000.0,10000.0,10000.0,2627.77,10000.0
03d8064f3be30daecf2ffe4c54361e61,edges-025-4-7932777-1-00.cnf.xz,unsat,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3664.89,10000.0,4240.43,10000.0,4500.55,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
03f25e67e52baf9fb1e782026d46c8a8,rope_0003.shuffled.cnf.xz,unsat,unsat,0.008946,0.008198,0.009247,0.007781,0.009479,0.011756,0.00995,0.010001,0.010113,0.011852,1.8363,11.8967,0.019152,0.609192,0.505725,0.095838,5.03059,0.011201,0.011091,0.006466,0.007962,0.100886,0.010602,0.010781,0.010306,0.009694,0.009862,0.009932
04071576275e4113b60c21601b364345,marg2x5.shuffled-as.sat03-1443.cnf.xz,unsat,unsat,0.063126,0.081068,0.06148,0.04418,0.026881,0.098691,0.155467,0.154337,0.154234,0.0488,2.95323,7.78302,0.983091,2.51651,0.978754,0.258597,3.23885,0.158659,0.159068,0.54777,0.071256,0.226407,0.142499,0.045113,0.137993,0.146403,0.164764,0.20721
0412f6f3174dfc4c27ad0b61280cd739,SGI_30_40_30_20_2-dir.shuffled-as.sat05-442.cnf.xz,unsat,unsat,646.649,638.077,535.476,599.857,4052.12,838.217,830.359,782.719,928.148,634.694,1186.67,1283.2,1184.53,1272.66,1335.89,704.271,669.394,826.599,827.559,1403.16,1446.62,832.116,554.824,581.286,563.28,465.399,856.264,1040.84
04157f716c1e9606c6a530657bf8f957,Kakuro-easy-125-ext.xml.hg_4.cnf.xz,unsat,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,4838.73,10000.0,4534.77,4695.83,10000.0,2094.15,2208.17,1938.6,2471.63,2246.77,10000.0,10000.0,4439.06,4725.38,1974.59,4207.52,4552.81,10000.0,10000.0,10000.0,4341.22,4736.19,3747.89
041699620802b7ed905f93976ae60bef,longmult9.cnf.xz,unsat,unsat,4.70315,4.67878,4.68606,3.96314,16.9397,4.86851,4.63873,5.37424,5.38324,5.73909,12.9865,16.8145,18.5852,18.6803,11.5254,4.95813,4.30151,5.39547,5.24998,3.50264,4.57003,4.26879,5.76172,4.97662,5.17361,6.56637,5.23675,4.30514
041ef0a56340a623c38e6b9012933624,shuffling-2-s554396412-of-bench-sat04-318.used-as.sat04-598.cnf.xz,unsat,unsat,1221.82,1165.54,1096.15,1091.04,10000.0,1267.19,1204.2,1341.09,1343.94,1372.49,1409.62,1789.33,658.006,2375.8,2524.1,1268.64,1014.94,1274.03,1294.68,1197.29,1265.03,997.711,1520.84,1355.05,1421.15,1261.89,1307.87,953.498
0421d8c1dec913b76dc72d781a864a80,dead-dnd006.shuffled-as.sat05-3112.cnf.xz,unsat,unsat,1420.87,1325.58,1068.3,1080.62,4009.0,1572.31,1741.86,1912.05,1871.81,528.511,706.778,770.098,524.716,813.897,828.702,1072.57,1021.68,1455.23,1501.82,557.616,901.432,1686.73,828.646,539.941,624.486,709.99,1725.26,1018.13
042846b7b23a617ad1730e9eb2dbdceb,ctl_4291_567_9_unsat_pre.cnf.xz,unsat,unsat,932.328,1091.0,957.707,995.609,2207.13,944.471,909.268,864.337,987.836,745.895,658.588,992.526,658.59,939.76,794.053,959.866,886.477,871.651,884.193,468.807,889.381,710.218,728.182,695.335,631.994,597.812,850.1,885.532
04327b18171b43ff06586707499b97fc,hypercube4.shuffled-as.sat03-1434.cnf.xz,unsat,unsat,0.131247,0.130066,0.083718,0.097532,0.166125,0.073352,0.120742,0.120234,0.119267,0.085469,2.95568,4.14004,1.3847,3.05421,1.02119,0.075185,3.67655,0.123771,0.121758,0.530549,0.106569,0.1037,0.084208,0.090242,0.145555,0.111583,0.120757,0.179866
0447371bb8a97e8fe5d3cee6de1db766,UTI-20-10p0-sc2009.cnf.xz,unsat,unsat,747.162,619.097,595.744,611.549,10000.0,634.038,496.865,689.446,694.811,530.375,258.263,508.447,318.825,389.133,349.713,669.122,576.602,669.441,568.472,400.922,897.098,924.586,499.249,490.266,434.337,440.4,505.996,791.077
044d27388c142e8e47812d9518e01b2f,shuffling-2-s2123257475-of-bench-sat04-327.used-as.sat04-589.cnf.xz,unsat,unsat,11.2669,11.8374,11.0817,10.4532,302.921,12.8289,11.4527,14.096,14.2956,15.7313,33.3045,71.1022,24.3357,36.1299,34.2418,15.3302,10.9143,13.2047,13.7938,54.0793,14.5735,14.944,18.5672,15.8569,14.2936,15.3121,16.8762,45.6727
044eced3d5aac22e0f34ad02071132f7,Q32inK10.cnf.xz,unsat,unsat,22.4807,22.3428,20.1925,20.1065,51.5171,24.2344,24.6812,24.8384,24.7633,26.6205,52.8262,43.8134,31.3134,35.8454,32.0088,20.9071,307.5,25.5411,25.572,74.8975,14.9307,18.9509,25.5587,27.8941,28.9228,33.7168,23.2303,20.4072
04557a22f623dcbae86173fced057c99,baseballcover14with25.cnf.xz,unsat,unsat,164.978,157.469,163.763,173.117,10000.0,132.885,138.191,174.988,153.299,162.253,466.902,558.973,780.979,243.443,380.761,179.205,153.514,178.407,126.503,1074.85,134.485,150.408,107.622,110.558,134.434,222.689,148.852,255.753
0458851a021830f297e5dc3418ece838,g2-T96.1.1.cnf.xz,unsat,unsat,31.085,31.0425,1752.92,31.2911,10000.0,17.9769,17.8168,17.8278,17.8871,24.1408,10000.0,3607.93,918.964,10000.0,3523.53,2881.79,31.6085,17.5099,18.2229,3572.38,171.322,23.3321,24.0417,24.2119,25.0297,28.3409,16.5517,12.5845
047c92e7c0a36a23d8107f4313517719,rubikcube701-sc2017.cnf.xz,unsat,unsat,3009.13,2858.1,2721.08,2515.72,3317.97,3320.46,3860.3,3807.51,3464.75,2480.09,566.446,456.002,542.941,563.03,650.413,10000.0,3251.19,3559.95,3354.22,429.937,1805.38,2110.56,2403.14,1780.53,2061.82,2370.07,3155.42,961.205
04b2a7f442ed1b15439d0678ce902d6f,f2clk_40.shuffled.cnf.xz,unsat,unsat,13.7523,13.6823,14.3139,12.0458,139.06,10.3238,10.4304,10.4156,10.4624,14.0318,31.3097,33.5551,27.8921,31.9835,42.2014,11.2086,12.8001,12.1053,12.2932,17.3705,15.3106,12.1925,13.1973,13.3623,13.2175,14.6578,12.394,20.5813
04d2cca932a87b98ebfc7bbd0fe6ed5d,safe009_pso.oepc_true-unreach-call.i-cbmc-u2.cnf.xz,unsat,unsat,0.573066,1.04247,1.62444,0.561716,0.640332,0.344347,0.333912,0.335741,0.333333,3.20927,4.1209,2.96971,18.172,23.7271,4.33291,0.612655,0.573696,0.332106,0.36575,0.974704,0.821584,2.32514,3.98179,3.10168,3.3271,0.690849,0.523011,0.309991
04dd37bd8e319df958e1e091ec60de5b,gensys-icl003.shuffled-as.sat05-2715.cnf.xz,unsat,unsat,9.74327,9.6304,8.6348,7.021,112.57,13.3804,11.3573,14.4676,14.517,7.28399,31.5389,25.8098,19.8193,19.4308,18.4792,23.7774,45.3254,11.686,12.472,16.8393,13.5509,12.1075,7.63558,8.17239,8.27213,7.48854,13.335,15.716
04e50bc7a121716e396dc538ab24490e,5col120_15_5.shuffled.cnf.xz,unsat,unsat,420.127,368.179,1464.11,255.399,4173.59,634.143,627.77,683.471,636.216,1070.59,335.548,323.914,193.116,217.736,419.305,293.569,608.384,455.222,564.182,1322.89,189.577,1277.58,725.623,1036.57,1115.32,817.217,1347.18,392.789
0521cd68355dd16e8f7940f43003d904,crafted_n10_d6_c4_num10.cnf.xz,unsat,unsat,105.266,151.294,204.226,139.869,10000.0,139.219,180.729,145.261,132.079,180.257,296.398,176.611,424.342,442.815,195.793,499.257,132.621,127.662,164.143,614.154,134.947,269.964,141.423,179.188,187.268,177.049,147.048,529.091
0534387f90398a24495d4b7b05f9b342,dated-5-13-u.cnf.xz,unsat,unsat,1411.96,1234.8,1115.79,1160.03,10000.0,1238.08,1080.08,1150.82,903.864,1100.61,1587.5,2603.42,1638.93,1871.74,2042.8,1442.43,1499.13,1099.0,1312.85,1694.11,1080.46,1011.68,1619.55,1217.0,1116.31,1503.48,1298.07,1848.05
05680de3febd39916e496dd772cb8c19,minor032.cnf.xz,unsat,unsat,0.915666,0.898086,0.933256,0.67704,7.27618,0.218794,0.209738,0.209201,0.209664,0.528109,1.1904,2.19758,3.18871,3.88883,1.06835,0.201636,0.686252,0.230948,0.233201,0.816869,0.407171,0.275207,0.381069,0.466732,0.360628,0.387714,0.224857,1.10049
