hash,benchmark,verified-result,claimed-result,mallob-kicaliglu,paracooba
14e21c70a36bbf25a525d835ceab52da,fphp-045-045.shuffled-as.sat05-1209.cnf,sat,sat,2.474,0.078
14e979e1360191196b871ec8c53fe8bc,cache_05.shuffled.cnf,sat,sat,3.275,1.751
14e97f5bdd4ba3f941b73daa1e5ebf7d,cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf,sat,sat,23.592,80.282
14eac5c467a48e54fb5b286b8bf447b2,mp1-rubikcube820.cnf,unknown,unknown,2000.0,2000.0
14eea0fa5d80a494354f587d31897c64,6s126.cnf,unsat,unsat,50.336,2000.0
14f630622696acf0317df1ff5e20b1e9,bart22.shuffled.cnf,sat,sat,2.574,0.055
1508ae612fe86a14fe9ce950694f7b71,AProVE09-25.cnf,sat,sat,2.378,0.49
150b48da1f16ceb124f18882bcfe4c96,SGI_30_70_18_80_10-log.shuffled-as.sat03-141.cnf,unknown,unsat,36.509,564.576
150d5db53b79cad35248536274c2662a,g2-gss-36-s100.cnf,unknown,unknown,2000.0,2000.0
15190f252ac286e5d8c479ce342272f3,f10bi.cnf,unsat,unsat,22.523,72.583
151a12771ab52c3b85df72a3d1f7f32d,ferry7_v01i.renamed-as.sat05-4003.cnf,sat,sat,2.577,0.249
151f658131c8e7b7a46d3a27d281e161,7pipe.shuffled-as.sat03-415.cnf,unsat,unsat,8.606,43.125
1521bf4c6531b57b4052f24f8a1ea7d9,shuffling-2-s356209203-of-bench-sat04-338.used-as.sat04-616.cnf,unsat,unsat,7.789,176.232
1527378fc216e0506bf8b63d0fad56be,randomG-Mix-n18-d05.cnf,unknown,unsat,451.464,2000.0
15300be1a87777f0110722557a86bf7a,170055892.cnf,sat,sat,2.289,0.936
153ae9caeac33a9b65982713f54d4387,rbsat-v2100c215164g4-sc2011.cnf,unknown,unknown,2000.0,2000.0
154c5b530d82f66ea4129abeac37ea67,pop99_shuffled.cnf,unsat,unsat,8.584,13.682
1567f5d6c1cbef6de37f8acbc54fb171,mod2-rand3bip-sat-240-3.shuffled-as.sat05-2205.cnf,sat,sat,2.671,68.777
1573c39070c77802219d0b3e2562615e,gto_p60c343.cnf,unknown,unknown,2000.0,2000.0
1575dcf4547f5854850b971013683c37,edit_distance007_85.cnf,unsat,unsat,29.496,873.785
1579a7daa06a82cb38610c06d20cb69b,snw_16_8_nopre-sc2016.cnf,unsat,unsat,81.642,2000.0
1585509d20e96dca337559f71da9d9f1,Urquhart-s4-b4.shuffled.cnf,unknown,unsat,2.887,2000.0
1591e8fcf2c06b0e72390027c2ae11ef,f9b.cnf,unsat,unsat,11.578,23.512
15a0ff858513e4db318ca72151aaac93,hypercube7.shuffled-as.sat03-1437.cnf,unknown,unsat,2.685,2000.0
15a83459f3d2ee86944bf12f96e0002c,2004_rb10Sd.k85.cnf,unsat,unsat,2.567,0.495
15a96101f9621bd5ed5edf9540c54f55,example2_gr_rcs_w5.shuffled.cnf,unsat,unsat,2.686,0.114
15aa76147c3bf733a63f020f917df935,q_query_3_L80_coli.sat.cnf,unsat,unsat,15.416,36.077
15b21ad2edfb8de81db7bf2481b0424c,am_8_8.used-as.sat04-341.cnf,unknown,unknown,2000.0,2000.0
15ba9eb4b0035fb6ed11a03c7df21870,ktf_TF-6.tf_4_0.04_51.cnf,unknown,unknown,2000.0,2000.0
15c1183fe607c7aa1f87d06857ad0cc6,mp1-klieber2017s-0300-035-t12.cnf,sat,sat,5.478,18.885
15ce63c18bf6645abcd55327a2bf0dcf,countbitsrotate016.cnf,unsat,unsat,4.383,6.619
15cee83ee0a81237829a90803d8af228,em_7_3_6_fbc.cnf,sat,sat,4.178,28.199
15d6010045b28b74e7e797c752e35897,3col220_5_9.shuffled.cnf,sat,sat,2.307,0.215
15dcca42e7bcad285627a9eaae45d860,pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf.mis-111.debugged.cnf,unknown,unknown,2000.0,2000.0
15fd8d06de40488c0ab4c167785111a6,term1mul.miter.shuffled-as.sat03-357.cnf,unsat,unsat,3.688,4.887
16115c24655745d544b200948f2066a6,EDP3-30000.cnf,unknown,unknown,2000.0,2000.0
163de421b5b9f3542987eba8d34ead83,cnt10.shuffled-as.sat03-418.cnf,sat,sat,6.496,7.512
1647fbd9ca6e5fb8ab052e79734636a9,LABS_n074_goal006.cnf,sat,sat,17.205,875.337
164c93c34c4d38cebf4d75e55a161056,color-15-4.shuffled-as.sat03-1485.cnf,sat,sat,2.479,1.031
1651f84d3891b29f3125d69f4356c763,shuffling-2-s340247357-of-bench-sat04-361.used-as.sat04-638.cnf,unsat,unsat,5.483,70.038
166a6b3d34c99e539a4f1e431d2181eb,term1_gr_rcs_w4.shuffled.cnf,sat,sat,2.486,0.041
166e1e5a9f63fcf94ddae8533fa2a090,mp1-squ_any_s09x07_c27_abix_UNS.cnf,unsat,unsat,17.587,2000.0
167b736959aa8c9e5d38409755277a53,vlsat2_56_1042.cnf,unsat,unsat,661.685,2000.0
1684a7d84536cd0ef2996f81d962fa1e,prime2209-93.cnf,sat,sat,2.478,1.962
168b4cf4e6b8318086edf8fce8ed760e,factoring94418953x321534781.cnf,sat,sat,127.381,174.303
168c37b28d0f412b9e903e9aa6783df7,comb2.shuffled.cnf,unsat,unsat,4.405,6.274
1698bc45adbd800076d24e622a227436,smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,sat,sat,2.619,22.878
169b832e8ad5102801bc5390663b0a81,modgen-n200-m90860q08c40-13845.cnf,unknown,unsat,568.548,2000.0
169e8bcebaebcbb9ff2ba8233fea0dd3,gripper14u.shuffled-as.sat03-397.cnf,unsat,unsat,76.711,2000.0
16b0810ba492f30a39fbd46ece608cf2,mod2-rand3bip-unsat-105-1.shuffled-as.sat05-2609.cnf,unsat,unsat,2.57,4.034
16b5ccee102406efd1924d8f1c7a1cc6,instance_n7_i8_pp_ci_ce.cnf,unsat,unsat,30.727,801.148
16b9e9e007133b818ec1f0868613d534,w19-8.0.cnf,unsat,unsat,12.289,180.605
16c27d738cb45b766b8823ca4f428cf0,rbsat-v760c43649gyes7.cnf,sat,sat,2.502,110.87
16c999d046885c8e51f196e60c34d966,aaai10-planning-ipc5-pathways-17-step20.cnf,unsat,unsat,13.476,103.919
16ca7cd1af0f7102faf95131822ace7e,TimetableCNFEncoding_3_UNKNOWN.cnf,sat,sat,2000.0,2000.0
16d792afbb01388f5e2e544632908581,SGI_30_80_26_70_4-dir.shuffled-as.sat03-207.cnf,unknown,unsat,24.317,2000.0
16d83e40878ebec355597e0edb0e0c72,w19-5.1.cnf,unsat,unsat,14.789,594.203
16d99da4c23739000f28cc664d9794e6,shuffling-1-s37489193-of-bench-sat04-720.used-as.sat04-733.cnf,sat,sat,8.384,68.858
16de92335666e9714a3add7f604f3714,ctl_4291_567_10_unsat.cnf,unsat,unsat,13.387,2000.0
16e5939e61e823ea250858edd0fb8d44,Urquhart-s3-b10.shuffled.cnf,unsat,unsat,2.608,2.039
16efa5e34999ddabcc56590af09841c4,rnd-v25-e80-k10.cnf,unknown,unsat,90.435,2000.0
16f7933053ea6437ac271393e6b04856,iso-icl008.shuffled-as.sat05-3242.cnf,unsat,unsat,2.178,0.051
17039a3ed02ea12653ec5389e56dab50,pbl-00070.shuffled-as.sat05-1324.shuffled-as.sat05-1324.cnf,unsat,unsat,2.481,0.475
17101a56ae0a5e77b17589fadedd685c,9vliw_m_9stages_iq3_C1_bug2.cnf,sat,sat,13.533,34.562
17127821f541755ba13937dcab5958ac,atco_enc3_opt2_10_12.cnf,unsat,unsat,33.525,451.544
1717ecb490563208071b191dd0b1775c,fclqcolor-16-11-14.shuffled-as.sat05-1285.cnf,unknown,unknown,2000.0,2000.0
172ecb98a80b859e62612ff192a53729,Kittell-k7.cnf,unsat,unsat,24.395,2000.0
173a34a4397f1e0bc6411426ae62acaf,rbsat-v1375c111739gyes5.cnf,sat,sat,2.78,2000.0
17532fb8bed9cc868745b408054e41c3,3col200_5_5.shuffled.cnf,sat,sat,2.283,0.111
1777f9cbd29a37169aee9fa7fe2611af,shift1add.21964.cnf,unsat,unsat,3.777,7.234
178544c3e6f5ad707caf8940e30470c5,x2_80.shuffled.cnf,unknown,unsat,2.882,2000.0
17984e46b3a82eec5fc5954f434f5b55,driverlog3_ks99i.renamed-as.sat05-3953.cnf,sat,sat,2.283,0.04
17af580f88aa4043b86ce1960c0ae7eb,3bitadd_31.shuffled.cnf,sat,sat,2.279,0.198
17b54dc4971c1a5f907b5b9de801c1c6,velev-dlx-uns-1.0-05.cnf,unsat,unsat,35.306,92.834
17d01710d82e86967d43abc639f6476b,rook-42-1-1.cnf,unsat,unsat,29.596,292.37
17d73071f8e0b710abbcfb506a54dec9,cms-scheel-md4-families-r24-c5-p0-5-11-13-18.cnf,sat,sat,10.382,886.623
17e185a418231679210ed46269fd9155,crafted_n12_d6_c3_num10.cnf,unsat,unsat,18.591,371.103
17eaed68dbdd4c7458eead7ae07364c4,sgen3-n240-s78945233-sat.cnf,sat,sat,2.503,2000.0
17ef99c61659c974ae00f1b9bf092cdf,CNP-5-1700.cnf,sat,sat,4.292,5.329
1805f0d293e36cf62f6d1ff73ab2ed6b,Composite-048BitPrimes-1.sat05-504.reshuffled-07.cnf,unknown,unknown,2000.0,2000.0
180d76bceb59ef99fdceef095becd8a2,velev-vliw-sat-4.0-b1.cnf,sat,sat,15.522,38.517
180e6d8b61fe6bab26126b78591e324e,baseballcover11with22_and2positions.cnf,sat,sat,38.641,107.307
18150bbe0ee97b8a971c9a2dca69bc9f,SGI_30_70_23_50_1-log.shuffled-as.sat03-157.cnf,unsat,unsat,37.52,31.169
18206ac7c3066f7d7f5eb614ede7ea96,qwh.35.405.shuffled-as.sat03-1651.cnf,sat,sat,2.278,4.403
182c5a778acfc4512d833b76dce2b621,3col40_5_3.shuffled.cnf,unsat,unsat,1.971,0.039
182e9fe8ef2a85945f0c9f87b669f572,grid-pbl-0080.shuffled-as.sat05-1344.shuffled-as.sat05-1344.cnf,unsat,unsat,2.418,0.188
18327e9a1de2f0d294c0c20e754c58aa,harder-fphp-070-069.sat05-1240.reshuffled-07.cnf,unknown,unknown,2000.0,2000.0
183d151693172be95f047880198a586a,a_rphp098_04.cnf,unsat,unsat,15.421,2000.0
1874a7dc05a2c2bbb28241515ea32323,gripper10.shuffled-as.sat03-388.cnf,sat,sat,2.614,4.225
187b187f12f17112e727eb5d4948d6a2,rnd-v25-e212-k9.cnf,unsat,unsat,42.537,2000.0
1890f49a43a94b97828528b68c32b78e,homer11.shuffled.cnf,unsat,unsat,2.576,5.685
1892950840d43132a2dabe49db696d15,x1.1_64.shuffled-as.sat03-1585.cnf.mis-125.debugged.cnf,unknown,unknown,2000.0,2000.0
1893dc6e673071eae8b5c03ca724ae35,ssa2670-133.cnf,unsat,unsat,2.383,0.044
18a8fe99d35fd98a968a2cf53d7f235c,ecgrid6x175_shuffled.cnf,unsat,unsat,229.296,789.298
18ae95ad7071b0d086ef6d840d551720,sgen3-n170-s56409011-unsat.cnf,unknown,unsat,1.983,2000.0
18c346e5b75068df5773eded64b8a44e,mp1-klieber2017s-1600-023-eq.cnf,unsat,unsat,7.491,430.718
18c8ebb6caa830bbb3a5ac3ba7c5bd90,UCG-20-10p0.cnf,unsat,unsat,24.301,340.199
18d2bfd6b4360d5e1140134a5420da0b,rbsat-v760c43649gyes6.cnf,sat,sat,2.367,510.5
18d4124324b56e434118f9ef72198d84,spg_300_300.cnf,unsat,unsat,8.484,74.155
18db7016dd150fc1d41ddb8db44a6229,sgen1-unsat-121-100.cnf.mis-90.debugged.cnf,unknown,unknown,2000.0,2000.0
18e86b73af9b6adadc355a281387348b,zfcp.cnf,unsat,unsat,2000.0,2000.0
18f54820956791d3028868b56a09c6cd,barrel2.cnf,unsat,unsat,2.412,0.038
18f8842032dfeb6008ab00e7ea0c7eb0,fdmus_b22_662.cnf,unsat,unsat,2.398,0.776
18faad09a2e931cdfb4c8d7b1f2ef35f,rotmul.miter.used-as.sat04-336.cnf,unsat,unsat,4.57,4.787
19004c7d629f7e6e83c6e1d7a9a768a9,6s166.cnf,unsat,unsat,4.287,34.444
190c646aa93f0fe89d9850a9b4260835,Problem11_label51_false-unreach-call.c.cnf,sat,sat,35.022,168.419
190ed532bb8185719e8cc62db0784ac2,x2_56.shuffled-as.sat03-1602.cnf.mis-110.debugged.cnf,unknown,unknown,2000.0,2000.0
1911bb724b626d44649cdd27bf727098,iso-brn006.shuffled-as.sat05-3506.cnf,sat,sat,2.278,0.116
1914236889c5f7eacedf39faee124135,SAT_instance_N=93.cnf,unknown,unknown,2000.0,2000.0
193056422a264b6951428ede578b93eb,mod2-rand3bip-sat-280-1.shuffled-as.sat05-2263.cnf,sat,sat,2.486,20.246
193060ecba8e768744195ef72f9751fd,c8bidw_s.cnf,unsat,unsat,3.586,2.209
19411327b5cd25df49f7b91c3f86dcf2,dp12u11.shuffled-as.sat03-423.cnf,unsat,unsat,16.383,114.486
194fef6e1fc703b81d4ab650c8ecb2da,iso-brn005.shuffled-as.sat05-2699.cnf,sat,sat,2.279,0.232
1959e881d4c05176d92d1511330f924e,minandmaxor064.cnf,unsat,unsat,10.51,89.719
195a008f3434898f8af7a966230ca760,q_query_3_L60_coli.sat.cnf,sat,sat,5.717,17.903
195c4ca639cc5b1f16aa319d94bd6989,instance_n9_i9_pp.cnf,sat,sat,7.266,168.234
19751d30322bca91858b2df1b29d04ca,bqwh.40.1.520.shuffled-as.sat05-432.cnf,sat,sat,45.328,2000.0
1977f99f10f85aad3721a4c9651964ce,rnd-v25-e157-k12.cnf,unknown,unsat,94.543,2000.0
19821901aff6ef7b8b739c32eebe20de,smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,unsat,unsat,54.452,2000.0
198f94ece5fdc9536a28afc3063bdcf6,quad_res_r29_m32.cnf,unknown,unknown,2000.0,2000.0
199eaa204dc8609b2537f0966566c3e1,x1_36.shuffled.cnf,unsat,unsat,2.578,13.843
19a1b125613fa7e1de828967cd93573a,mod2-rand3bip-sat-210-3.shuffled-as.sat05-2160.cnf,sat,sat,2.473,0.547
19a72fc66cf0e46348b0f17aa5550225,manthey_DimacsSorterHalf_37_3.cnf,sat,sat,5.388,76.368
19aaf9e28feee1af8e2cc182e7b96e4e,ooo.tag10.ucl.sat.chaff.4.1.bryant.cnf,unsat,unsat,2.275,0.125
19b53b597955dd41aa4d12a87d127daf,hsat_vc12016.cnf,unsat,unsat,2.701,0.65
19c3796341c9361f30fc4d03d1914fb6,hitag2-10-60-0-0xdf7fa6426edec07-17.cnf,unsat,unsat,43.532,178.969
19d28dbff9188a8bd38bcf78a6a3f4aa,total-5-11-u.cnf,unsat,unsat,5.279,4.688
19dc8e4bf621cbc8a762c35525f883d6,50bits_13.dimacs.cnf,sat,sat,4.682,166.998
19f63977cd3dca75b4efac7ed6b840c3,barman-pfile08-032.sas.ex.7.cnf,unsat,unsat,4.475,1.489
1a021f3c7bcb621aee1559634d052c0e,s77-100.cnf,unsat,unsat,2.177,71.345
1a117af89d52aafda3c07baed2ddef01,tph18.cnf,unknown,unsat,2.408,2000.0
1a2a0537c8abab1738f3f3f8a3c06299,manol-pipe-g6bi.cnf,unsat,unsat,2.516,1.048
1a2b050423f028ab26b163bfa3601aba,g2-ak128astepmodasaig.cnf,unknown,unknown,2000.0,2000.0
1a3254cb7b54789fdd4d56bfaaa38df7,satch2ways18wu.cnf,unknown,unknown,2000.0,2000.0
1a3320d3cf32f211b3e7b875745713e2,sokoban-p20.sas.cr.21.cnf,unsat,unsat,19.498,381.022
1a3400dc32a3859afb20566a4ded9606,ACG-15-10p1.cnf,sat,sat,17.519,335.293
1a3bef9e03bab1ed4e9e34506d72a451,le450_25b.col.25.cnf,unknown,unknown,2000.0,2000.0
1a3f3a5b235c087c41ba255cbe0c7521,srhd-sgi-m37-q505.75-n35-p15-s48276711.cnf,sat,sat,2.42,0.083
1a418d6c8aad501ecb7b47310a3b80ea,php-050-040.shuffled-as.sat05-1182.cnf,unknown,unknown,2000.0,2000.0
1a44872b002813b5afeda13c3dfeaa09,post-cbmc-aes-d-r2-noholes.cnf,unsat,unsat,16.501,129.511
1a54d40df8c785978f943b19a073f498,c10ni_i.cnf,unsat,unsat,15.207,97.095
1a5c0e7d9b8b53adec4cb83a17b24619,gensys-brn008.shuffled-as.sat05-3427.cnf,sat,sat,2.377,0.075
1a6a635f5b959e191ec705b2f236568a,square.2.0.i.smt2-cvc4.cnf,unsat,unsat,3.484,8.533
1a7a8aa061e82b717e9016a4f924e105,crn_11_100_s.cnf,sat,sat,2.589,1.593
1a828f3b11399d2e9c0709e5b322891a,UR-10-5p0.cnf,unsat,unsat,6.309,13.891
1a831026c50d7f5ed5a696a99d57e365,AProVE11-16.cnf,sat,sat,2.575,1.293
1aa1fac1ce123fd825c7846e075c03a1,safe029_power.opt_false-unreach-call.i-cbmc-u2.cnf,sat,sat,3.679,15.061
1aa7cd96ab1f7bf58984deccf8362ab4,rand_net50-60-10.shuffled.cnf,unsat,unsat,2.772,11.015
1aa8a801f9c01f07c52e19d7a005233d,ncc_none_12477_5_3_3_0_0_435991723.cnf,unsat,unsat,50.429,146.88
1aba9cd620303cf69e509ab9cc9a0c03,maxxor128.cnf,unknown,unsat,297.811,2000.0
1ac3aaccb392d349f2982f2bda21fb5a,bart15.shuffled.cnf,sat,sat,2.512,0.045
1ad0c3475bd75896993d45245e3a81eb,mp1-rubikcube212.cnf,unsat,unsat,120.52,2000.0
1ad99ff22d30e7bb3de9005826eb8b74,g2-T135.1.1.cnf,unsat,unsat,32.821,400.844
1b03ec4f0dbdfc0ad208c315f08197ea,12pipe_q0_k.cnf,unsat,unsat,35.614,303.086
1b059d3ebcb30574b7ec5c7ec7d7ea5b,gensys-icl007.shuffled-as.sat05-3133.cnf,unsat,unsat,9.489,65.414
1b0780e82e41f6ca9c6c2f37b5350789,mod2c-rand3bip-sat-220-1.shuffled-as.sat05-2488.cnf,sat,sat,3.293,89.087
1b0fa370f2dc3156bcb0e0e800712792,ca128.shuffled.cnf,unsat,unsat,2.871,0.146
1b14628a6605fc607c6d99d3d783251a,full-bf-ga-7-ce.cnf,sat,sat,4.193,2000.0
1b17ca443cb77aa4f884a231d038bb7e,sdiv20prop.cnf,unknown,unsat,397.831,2000.0
1b2ca34573bf15e7e287eec79fa3bfea,connm-ue-csp-sat-n600-d0.00-s573116943.shuffled-as.sat05-527.cnf,unsat,unsat,13.483,30.481
1b3c7ac17705be94daaddb5f5ae4816b,rook-56-0-0.cnf,unsat,unsat,91.568,2000.0
1b3dc499f2d33d5b2caefdf0f7f5b092,inithx.i.1-cn-54.used-as.sat04-324.cnf,sat,sat,4.179,3.93
1b5b70b44ef517a92a8d97904d66c7ca,atco_enc1_opt2_10_14.cnf,unsat,unsat,16.514,259.6
1b67c3f80f6630fb9a3a3bef71492412,289-sat-12x15.cnf,sat,sat,2.585,0.073
1b6ad52b2db90aa6123a64b4f6a5e201,6s11-opt.cnf,unsat,unsat,17.234,190.906
1b6fd1141ad7e0b18c6b69fa7a092f96,999999000001nc.shuffled-as.sat03-1675.cnf,unsat,unsat,12.473,77.096
1b72d2cd3e978b7ad976b6f1d2174dd4,edges-070-3-10062999-36.cnf,unsat,unsat,2.076,369.075
1b7ace91c2783cc58a4c3bba7f95d122,rope_0007.shuffled.cnf,unsat,unsat,2.803,0.05
1b8c45c42a818db8f62bcbfd6f52c881,sp5-21-15-bin-stri-tree-noid.cnf,sat,sat,2.377,214.582
1b8d4c52a9e18659d8912ee6aaf785ff,rand_net50-25-10.shuffled.cnf,unsat,unsat,2.808,0.821
1b8e995452d94c2db70cedf14a3f26da,countbitswegner128-sc2011.cnf,unsat,unsat,118.37,2000.0
1b9e21b3efa0a59383777bb62781841e,korf-15.cnf,unsat,unsat,3.6,36.603
1ba98bb55acf6b42e5ddf03d48ee73ef,x2_56.shuffled.cnf,unknown,unsat,2.617,2000.0
1bb9929010e0c209f1e59dedba54d9ad,edit_distance023_282.cnf,sat,sat,31.437,672.853
1bb9fe12b4fb50e98903ee87a51d6472,goldb-heqc-k2mul.cnf,unsat,unsat,9.611,423.542
1bbfa338869ad186ccd345c316a8bed5,hwb-n32-03-S717522696.shuffled-as.sat05-499.cnf,unknown,unsat,918.842,2000.0
1bc4ef8b58f3ba19bf1f32ba4ff92e20,mp1-ps_5000_21250_3_0_0.8_0_1.60_0.cnf,unknown,unknown,2000.0,2000.0
1bc64571a2d63584f376db792e8d4acb,ae_rphp045_05.cnf,unsat,unsat,18.488,2000.0
1bd9d36816a8b56557a2fe470a8cbf1c,hwb-n26-03-S540351185.sat05-490.reshuffled-07.cnf,unsat,unsat,19.395,62.003
1bda13dc3f81e34d66e3987011d23edf,c10i_i.cnf,unsat,unsat,7.813,17.479
1bda6f076bbed75ed4250946919446a6,mp1-squ_any_s09x07_c27_sinx_UNS.cnf,unsat,unsat,10.17,225.878
1be2fc96e9c10ceb11491d884141c581,ibm-2002-20r-k75.cnf,sat,sat,5.378,33.162
1bfeb2be948a57e0c04e0e6ff8cfde96,rand_net40-60-5.shuffled.cnf,unsat,unsat,2.513,2.03
1c003fbf30233b05b807d87ecb68dfdb,aes_id.cnf,unknown,unknown,2000.0,2000.0
1c1d04b20da61c0bc2328cdca8b8aa3a,Timetable_C_241_E_45_Cl_16_S_14.cnf,unknown,unknown,2000.0,2000.0
1c208d3e82f5a8398aa048db7a2d7c25,satsgi-n24himBHm27-p0-q257.cnf,sat,sat,1.965,0.048
1c2bd05b935d6c3239907159f13f2a1d,sted5_0x0-40.cnf,sat,sat,2.385,1.311
1c35c510ad106bfcdbc76ff49e710ce6,ER_500_40_2.apx_0.cnf,unsat,unsat,4.477,274.901
1c3abce44050ac9e289c84b42f29e62b,manthey_DimacsSorterHalf_29_2.cnf,sat,sat,2.521,7.922
1c3ead67cae5d59d980d770049594c12,fsf-300-354-2-2-3-2.23.opt.cnf,sat,sat,4.623,182.085
1c4954b4113ddc4413612977b85818af,g6b.cnf,unsat,unsat,2.376,0.392
1c5402f2cdb730ec6545392312d582b2,sokoban-p16.sas.cr.39.cnf,unsat,unsat,198.316,2000.0
1c5a8f591b12518ccb1f8d442b3cfc3b,rbsat-v2400c266431g10.cnf,unknown,unknown,2000.0,2000.0
1c5db14105658d929d0dbe0c4128e87b,peb-pyrofpyr-15-neq-3_shuffled.cnf,unsat,unsat,37.047,152.944
1c6281c3cc5c502b64a644ed644a8ab7,mod2c-rand3bip-unsat-135-2.sat05-2354.reshuffled-07.cnf,unsat,unsat,2.868,82.572
1c75c324c67bd3d1017b9445047fac73,f10n.cnf,unsat,unsat,18.286,60.38
1c7b5b34e3382e001cda8534cd375694,mod5block_2vars_12gates.cnf,sat,sat,250.512,2000.0
1c891fbaddf0ed1ca3e0db38e80f2a54,UR-20-5t0.cnf,unsat,unsat,3.388,1.506
1c97ff3fbc3231853da88d0aeb540635,iso-brn007.shuffled-as.sat05-2701.cnf,sat,sat,2.421,0.138
1cb6c63a28babfdcb9d25c404cc64f1e,bf1355-446.cnf,unsat,unsat,2.372,0.047
1cb7af4ec9d0a7363076dfe80227ce09,tseitingrid7x155_shuffled.cnf,unknown,unsat,2.785,2000.0
1ce81dbba1292bf791e194b17aa2a219,satch2ways15u.cnf,unsat,unsat,42.452,2000.0
1ceaa7ab8e959e87cf46811a47c48451,hgen8-n320-03-S1572374531.sat05-485.reshuffled-07.cnf,unknown,unsat,2.468,2000.0
1cf2f33805e820586e30124fa003e6bb,pbl-00300.shuffled-as.sat05-1321.shuffled-as.sat05-1321.cnf,sat,sat,2.374,0.881
1cf811db8e82dba1be564213ab97d57e,007.cnf,sat,sat,16.531,22.332
1d0694a99426e486c1ee157dfe19c8f7,clqcolor-20-15-18.shuffled-as.sat05-1262.cnf,unknown,unknown,2000.0,2000.0
1d1f0c0cba7ce875a20ecc8ac8a069d8,ccp-s7-facto4.cnf,unknown,unknown,2000.0,2000.0
1d485cd178c4f2d8b6838b85e7905522,shift1add.22961.cnf,unsat,unsat,4.299,6.975
1d49cc104b84dae244a7b535ff59d7aa,snw_13_8_CCSpreOptnopre.cnf,unsat,unsat,10.421,49.338
1d4a6342116b787bc5de11c523df8456,g2-hwmcc15deep-bob12s02-k17.cnf,unknown,unsat,211.66,2000.0
1d4daeeddbdeb9ad48c15e96469d1a3f,SGI_30_50_30_20_1-dir.shuffled-as.sat05-439.cnf,unsat,unsat,4.394,2000.0
1d4ff0a38cdd4f8fb424b4fb0c7574e7,clqcolor-16-11-14.shuffled-as.sat05-1261.cnf,unknown,unknown,2000.0,2000.0
1d567dd1fccbe35405eeda280c4ca15d,bqwh.60.1080.shuffled-as.sat03-1649.cnf,unknown,unknown,2000.0,2000.0
1d6457d39153524c91ddada7eaee8ce7,hitag2-7-60-0-0xc048b9ebae66e9d-32-SAT.cnf,sat,sat,4.582,2000.0
1d652e9c0385c36e53c007928c1e21a0,bf1355-530.cnf,unsat,unsat,2.479,0.041
1d6609213826bec81693f2f6987b4c16,gto_p50c291.cnf,unknown,unknown,2000.0,2000.0
1d82cc80a18de76c0afb927e1beec38e,hgen7-n390-01-S248216171.sat05-478.reshuffled-07.cnf,unknown,unknown,2000.0,2000.0
1d8ba32a4ced58e32e4e5458b58dfc72,4col260_9_6.shuffled.cnf,sat,sat,5.485,2000.0
1d8fb889c3238adca875fafb61a9e2c6,Nb39T6.cnf,unsat,unsat,53.627,2000.0
1d911c0131e34279e2f77f321c7cec9e,tph16.cnf,unknown,unsat,2.869,2000.0
1d9355bd9a5c79a38de703033aae1d02,iso-brn001.shuffled-as.sat05-3624.cnf,sat,sat,2.08,0.046
1da295e464b0f17a9f39961d13b25773,contest04-lksat-n1000-m6860-k4-l4-s1935114289.sat05-523.reshuffled-07.cnf,unsat,unsat,20.516,286.27
1da3e5e6478334828066edfc397b061c,MM-23-2-2-2-2-M.cnf,unknown,unknown,2000.0,2000.0
1daf64a049000c839dc207f32f896795,Schur_161_5_d24.cnf,unknown,unknown,2000.0,2000.0
1db1c0c68b0081e470d397723d1c5ac4,rphp4_110_shuffled.cnf,unsat,unsat,19.002,2000.0
1dbc2bee1b923ba11a0e6cc542b1a090,SAT_dat.k95-24_1_rule_2.cnf,unsat,unsat,187.566,2000.0
1dc8ac7be7b58d0ffa0005f003b00ad8,ctl_4291_567_2_unsat_pre-sc2013.cnf,unsat,unsat,19.489,2000.0
1dce69ee6685597d6c56e5fd7a47f8e0,SC21_Timetable_C_136_E_41_Cl_9_S_15.cnf,unknown,unknown,2000.0,2000.0
1dcf6e6230a551af0cbc5fa0d6be0654,2000009987nc.shuffled-as.sat03-1665.cnf,unsat,unsat,3.722,4.993
1dd33090e99dcd0508563727cc2712a1,mp1-ps_5000_21250_3_0_0.7_0_1.50_4.cnf,unknown,unknown,2000.0,2000.0
1dd5ffcc6c443948656e5c5d9a982098,hard-10-U-9007.cnf,unsat,unsat,5.376,27.502
1de013d98cc407c5bbb1c08d05e03ab6,instance_n8_i9_pp.cnf,sat,sat,4.567,67.988
1de591491247dababc5ce9e9fded9a85,Schur_160_5_d31.cnf,sat,sat,71.532,2000.0
1de5dab21b0f1be4617ca5e0422a769a,mrpp_4x4#6_12.cnf,sat,sat,2.309,0.198
1e0796ada9950ce80117102eb7913a85,6s169-opt-sc2014.cnf,unsat,unsat,3.706,3.645
1e0d58c7e52319b3b17e343ec7ca6de5,QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf,unsat,unsat,7.49,49.578
1e12e63cdf1605022ab71a9669e1efdf,mp1-23.7.cnf,unknown,unknown,2000.0,2000.0
1e205d128706e276813704e50bc49863,iso-ukn003.shuffled-as.sat05-3384.cnf,sat,sat,2.47,0.088
