hash,benchmark,verified-result,claimed-result,mallob-kicaliglu,paracooba
096e485489025895cdc59887baafa08b,test_v7_r17_vr5_c1_s25451.smt2-cvc4.cnf,unsat,unsat,180.434,2000.0
0995a4bc27c94bca1d53bf83de369fd0,T93.2.0.cnf,unsat,unsat,41.619,419.972
09991a55c8e3c8ec7966a0105a76d6e1,manol-pipe-c10nidw.cnf,unsat,unsat,32.287,153.06
09a58f93975cf27590153ceb26fb1ad6,Schur_161_5_d43.cnf,unsat,unsat,7.587,36.381
09df54b3d75b42dbd0020c6b60a68fc6,shuffling-1-s1931574585-of-bench-sat04-328.used-as.sat04-449.cnf,unsat,unsat,13.491,528.34
09e6779ba720bc9c22bae55653614d53,crafted_n11_d6_c3_num4.cnf,unsat,unsat,18.398,262.944
09ed4d881b6dd70d30f59217573369f1,modgen-n200-m90860q08c40-21438.cnf,unsat,unsat,2.199,0.078
09f3078602566bbeb02821503e5d2554,modgen-n200-m90860q08c40-14424.cnf,unsat,unsat,5.38,11.687
09fb57fff97fc30b723f91d1c80965a6,E03N17.cnf,unsat,unsat,2.604,1.032
0a11a3dcc342fba24aeda274ad56d478,crafted_n11_d6_c4_num19.cnf,unsat,unsat,26.538,399.048
0a3eb47ad5266860241a8ff5d37f62bd,k2fix_gr_2pin_w9.shuffled-as.sat03-438.cnf,unsat,unsat,8.387,59.426
0a501c751f0483da0e9266753659ed6c,ctl_4291_567_5_unsat_pre.cnf,unknown,unsat,106.393,2000.0
0a5ae0d5af40b6d41f8be446811aa796,mp1-blockpuzzle_8x8_s1_free4.cnf,unsat,unsat,11.52,504.468
0a60caf64b5ae6fdebacc9521c5ee731,udiv48prop.cnf,unsat,unsat,443.555,2000.0
0a6722970ab81da486ca8c79b85f6c59,hwb-n20-03-S1899964371.shuffled-as.sat03-1609.cnf,unsat,unsat,3.37,1.141
0a7141f90e7beb369505bda957d830aa,Urquhart-s5-b7.shuffled.cnf,unknown,unsat,2.809,2000.0
0a7c533c247dac95d79cc0ff3cd0fb9f,rphp4_100_shuffled.cnf,unsat,unsat,13.492,2000.0
0a7f0ceb23af7028dc9a46f3da3bb027,maxor032.cnf,unsat,unsat,3.579,13.253
0a81c16b871ab1a63046cc99041f4e47,a_rphp045_05.cnf,unsat,unsat,18.492,2000.0
0aab775f1790819177fb1851d9316efd,pb_300_04_lb_06.cnf,unsat,unsat,9.825,81.003
0ac5ff376b826f68d384ba05a1d00de0,sokoban-p20.sas.cr.33.cnf,unknown,unsat,488.581,2000.0
0acb650946685281a796dcada88f8cfd,SGI_30_60_25_40_2-dir.shuffled-as.sat03-120.cnf,unsat,unsat,10.383,2000.0
0acbab472c9386683c07f7a3ec214be3,9pipe_k.cnf,unsat,unsat,13.421,71.258
0aea4286a11d91ee8fa356d5db046373,gus-md5-08.cnf,unsat,unsat,12.319,118.372
0afdeb9b0b98e31fa0e9271a6706d8fb,gripper13u.shuffled-as.sat03-395.cnf,unsat,unsat,59.419,2000.0
